time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Long RR Valid,Short RR Valid,Long In Zone,Short In Zone,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2025-05-22,38.4,39.284,37.77,37.84,38.93250319949082,41.484486580086596,37.89935981723481,40.61577039499813,,,0,0,0,0,,,62.600481512558105,86.85132955421078,0,30,35.06,34.737961729098444,35.38203827090156,33.449808645492226,43.1225,43.1225,,,44.73269135450778,31.01,0,0,2,0,0,0,0,15.46007088414593,50,0,7.522397860410015,43.1225,31.01,1,1,0,0,8,8,0,0,0,0,,,,0,0,0,0.23774341993589854,3.8645106926225035,,,,,,0.7764516391712833,221.18930510213022,,313.0113820291063,3,53.55525651991408,22.558182493692353,27.414857809765607,17.66777267764324,,,,1764945
2025-05-23,36.25,37.5667,35.79,37.28,38.381668799660545,40.72659047619049,37.84037316797435,40.48495586970409,,,0,0,0,0,,,61.45794496938781,89.7139090516836,0,31,35.06,34.742660891305704,35.3773391086943,33.4733044565285,43.1225,43.1225,,,44.7091955434715,31.01,0,2,0,0,0,0,0,15.590035770314522,50,0,7.63378963899987,43.1225,31.01,1,1,0,0,8,8,0,0,0,0,,,,0,0,0,0.5581661463468119,3.3645106926225035,,,,,,0.54346775847237,204.0972652122345,,277.9196300355017,3,54.0054680920019,21.482385219360573,25.830766732657295,22.227805636576118,,,,1232929
2025-05-27,37.945,38.62,37.5,38.18,38.314445866440366,39.91059350649351,37.872718580548224,40.39456544344118,,,0,0,0,0,,,54.902861387897815,87.60084843900239,0,32,35.505,35.198363684783864,35.81163631521614,33.971818423919316,43.1225,43.1225,,,44.65568157608069,35.505,0,0,2,0,0,0,0,15.467576221449484,50,0,4.968426518320695,43.1225,35.505,1,1,0,0,8,8,0,0,0,0,,,,0,0,1,-0.08815061126003121,2.364510692622504,,,,,,0.6221238329584327,178.69603580530068,,233.5047550379589,3,53.58125577098948,20.895586494001687,27.893448340092316,21.359022958680246,,,,1411060
2025-05-28,38.4,38.91,37.8,38.58,38.402963910960246,39.214525974025975,37.94007871573411,40.323406014286626,,,0,0,0,0,,,72.61303397948674,86.5443181326618,0,33,35.505,,,34.0317778222108,42.8875,42.8875,,,44.360722177789214,35.505,0,0,2,0,0,0,0,15.417097246656997,50,0,5.01112467033217,42.8875,35.505,1,1,0,0,8,8,0,0,0,0,,,,0,0,2,2.9782184433067505,2.364510692622504,,,,,,0.4688989722204056,163.60369989925044,,206.3373041826429,3,53.40639147288032,20.463204068819756,27.83390289738246,20.639384814671107,,,,1055785
2025-05-29,39.04,39.225,37.685,38.6,38.46864260730683,38.69465151515152,38.00292836185467,40.255821464706756,,,0,0,0,0,,,81.87332819468824,88.048038039457,0,34,35.505,,,33.910606382213736,42.8875,42.8875,,,44.611590426679406,35.79,0,1.5,2,0,0,0,0,15.039090761843472,50,0,4.116663424475816,42.8875,35.79,1,1,0,0,8,8,0,0,0,0,,,,0,0,3,3.1067473115541304,2.8645106926225035,,,,,,0.6793896125383364,145.49584113991853,,179.2790614085174,3,52.09693859830525,20.188229250506907,27.480228384689788,19.65018969529236,,,,1501867
2025-05-30,38.19,38.45,36.68,37.69,38.20909507153789,38.26236623376623,37.97312566072566,40.155201015110414,,,0,0,0,0,,,80.48710079870708,89.55175794625218,0,35,33.05,,,31.397499999999997,42.5275,37.69,,,43.02552370743531,35.79,2,3,5.5,0,0,0,0,15.37960309115422,50,0,0.35610374991910454,42.5275,35.79,1,0,0,0,8,8,0,0,0,0,,,,0,0,0,1.8893615849076104,2.8645106926225035,,,,,,2.301008993821572,117.27448171710651,,120.12419042006586,3,53.27650790824493,19.377303988961373,25.818782620752806,21.62683182926159,,,,5499582
2025-06-02,37.54,37.88,36.207,37.33,37.91606338102526,37.87103073593073,37.9118755977994,40.044408818439415,,,0,0,0,0,,,88.35640392359123,68.13082863107192,0,36,33.05,,,31.397499999999997,41.785000000000004,38.10450000000001,37.825879436982305,38.38312056301771,39.49760281508853,35.79,0,2,3.5,0,0,0,0,14.642851271946798,50,0,5.285930408472017,41.785000000000004,35.79,1,1,0,0,8,8,0,0,0,0,,,,0,0,0,4.083545878025047,-0.1354893073774961,,,,,,0.6864323253618256,76.419587489762,,50.65668765311542,3,50.72432474137282,18.37007811954665,24.432616727015734,21.98362973735521,,,,1620967
2025-06-03,37.45,39.24,36.87,38.64,38.157375587350174,37.67775238095237,37.981220778961365,39.98933396281434,,,0,0,0,0,,,91.91383810467228,40.1494109139642,0,37,38.64,37.51822019148357,38.07797980851645,34.630961531868486,41.785000000000004,41.785000000000004,,,43.1843990425822,35.79,1,1.5,3,0,0,0,0,14.955052007608268,50,0,0.7844773815467497,41.785000000000004,35.79,0,1,0,0,8,10,0,0,0,0,,,,0,0,1,4.064512461608784,-2.6354893073774965,,,,,,0.556232241995737,82.58499077234116,,59.41257385523253,3,51.805819814024915,18.056923363262925,26.927212319956315,20.319349922952775,,,,1294047
2025-06-04,38.64,40.27,38.35,39.82,38.711583724900116,37.76149913419913,38.15634260953647,39.982693415252996,,,0,0,0,0,,,94.28052306091519,24.421572057365836,0,38,39.82,,,34.8847,42.382762104178724,42.5275,42.25046874923474,42.804531250765265,43.91265625382632,35.79,1,1.5,0,0,0,0,6,14.83630740234831,50,0,0.5192717979005784,42.382762104178724,35.79,0,1,0,0,8,10,0,0,0,0,,,,0,0,2,4.481698521643204,-3.1354893073774965,,,,,,0.797114055388014,86.54620175730982,,68.39592065210772,3,51.394476435155,18.19475000715551,28.58260675657142,19.060432451079848,,,,1860543
2025-06-05,39.375,40.45,37.33,39.12,38.84772248326674,37.987896536796534,38.248119503866334,39.94886230092935,,,0,0,0,0,,,98.24087536905083,29.909376900226494,0,39,35.505,,,33.91959821144331,41.785000000000004,41.785000000000004,41.49989955286083,42.070100447139176,43.21050223569587,36.207,0,2,4,0,0,0,6,14.806591492632633,50,0,3.961140983521368,41.785000000000004,36.207,1,1,0,0,8,10,0,0,0,0,,,,0,0,3,5.363474744443215,-1.135489307377496,,,,,,2.2518682634582388,90.25628629609903,,75.96720762856536,3,51.29153750431363,17.729246479459903,25.786708222363576,20.39387765886135,,,,5461035
