time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long RR At Market,Long Target T1 Waypoint,Short Target T1 Waypoint,Zone RR Flags Pack,Signal Pack,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Volume,Z RSI,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,Premove Pack,Darvas Box Top,Buy Category Pack,Sell Category Pack,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2026-05-07,79.825,80.83,76.3,76.73,76.07761722999139,74.94160952380953,75.04370451910602,75.12390238649199,80.25537758784537,70.49691172361196,0,0,0,0,76.73,74.38688626035078,98.86555925077178,84.40280221230786,2,7,74.38852805202977,73.845,74.64,72.48724690784405,79.26954498445356,76.86185000000003,76.52241172696105,77.20128827303901,78.55904136519496,73.845,0,0,9.5,-4.392699522205333,0.15,0.6219670536676978,3,12.365531299010247,74.35271271467903,0,2.5672252351265175,0.5985606348737793,79.26954498445356,73.845,6,4,8,5,0,1,12,0,3,0,,1.643731569921003,0.002188340251870813,0.49715662886481915,0.6519937759155762,2,5.516828189766162,2.6913457779896044,17984,,66,65792,,,,,,1.628990258672856,13.796946659943533,9.523809523809524,-67.79082646957963,0,42.835456944937846,12.432269793135085,30.931299600809623,18.2711578414272,,,,26972253
2026-05-08,77.05,77.05,74.4016,75.45,75.86841148666093,75.28609220779222,75.0823993268102,75.13669052819819,80.20756288547875,70.59826778084623,0,0,0,0,76.24912427724465,74.42404941242971,97.76623316237064,49.5652064370697,2,8,74.79591568192593,74.42404941242971,75.12,73.06869296971348,78.36206,76.76951529829077,,,78.46371085168606,72.57414,0,1.5,5,-5.931563950237023,0,0.17264949053678272,6,12.331912157289057,87.68916972452689,0,2.0646696531138615,1.2228830482433064,78.36206,72.57414,12,4,8,10,1,1,12,0,4,1,,0,0.2483972920163844,0.2203959983054065,0.18933556535196167,3,4.043789430363548,-1.0747840955214965,1600,,4130,32,,,,,,0.9673606427082202,13.607207468963425,9.523809523809524,-68.14717460308223,0,42.71899682180193,12.497302762288422,28.77270945114777,21.998450032267698,,,,16230644
2026-05-11,75.5,77.0157,75.1,76.15,75.96227432444063,75.61780606060609,75.18407558139971,75.17642815454336,80.16718912542423,70.71008071307493,0,0,0,0,76.21885055986972,74.49188879091035,97.98112198739221,26.48307977802686,2,9,76.15,74.49567437489715,75.15915593758682,72.44607374924128,78.7993259744613,76.74004085518423,,,78.39874476190843,73.12804,1,1.5,3.5,-5.011014068535194,0,0.39140568124535025,6,12.120301980025717,96.85582087062508,0,0.7152750338694225,0.7152750338694225,78.7993259744613,73.12804,8,4,8,10,0,1,12,0,5,2,,0.30751227428085615,0.01034497819073879,0.014764498551623203,0.4162334077368647,4,4.889286884531716,-4.0220175374179306,1600,,4132,0,,,,,,1.1113182358117788,13.379401629106805,9.523809523809524,-68.1336275907519,0,41.9859576649644,12.557690519359376,27.289196392502085,20.864215943252077,,,,18996393
2026-05-12,76.2,76.83,74.41,76.36,76.09484954962709,75.88159696969697,75.29606838317116,75.22284273671814,80.12930664656429,70.83256869632052,0,0,0,0,76.24948436105379,74.55623527527759,98.86444943255195,14.393426006864027,2,10,76.36,74.51379750565526,75.17310181386712,71.77278276715262,78.72983291707982,76.80228263888891,,,78.45054340941853,73.12804,1,1.5,0,-4.704030028850756,0,0.4295009227071641,6,12.107662746855373,99.06509017822293,0,0.5166166755980761,0.5166166755980761,78.72983291707982,73.12804,8,4,8,10,0,1,12,0,6,3,,0.019863536936310353,-0.04564615763465721,0.5886191868244547,0.4749546503333998,5,7.533447927848888,-4.556420087990153,1600,80.83,69667,0,,,,,,1.007179709526208,13.121633829184965,9.523809523809524,-68.71494118278427,0,41.942174076924914,12.290928415588901,25.50051836457099,21.3655180947017,,,,17241005
2026-05-13,75.6,76.05,74.0201,74.7,75.62989969975139,75.96170086580086,75.23929996572629,75.20233909998409,80.07528369485718,70.9543871678687,0,0,0,0,76.01655048730119,74.56016191421902,98.32868082218415,47.86411438114746,2,11,74.33760516958797,74.01060763363247,74.66460270554347,72.70261748981048,77.405,76.67176025670398,,,78.63374547243697,72.77439636865229,0,2.5,5,-6.712787575428098,0,-0.13602770878555537,6,10.798479429496405,69.2206785608929,0,1.8760966020425716,1.354272397100008,77.405,72.77439636865229,0,4,8,10,0,1,8,0,7,4,,-0.4491114295846563,0.7111355992421818,0.11526525401702693,-0.1053903567743825,0,4.614904264670725,2.4025510975992446,1600,80.83,69634,64,,,,,,0.8348251040235181,15.954075455888555,15.079365079365079,-57.35006109300693,0,37.40703003275031,11.859064881181167,23.871283094087726,21.065079619857467,,,,14055166
2026-05-14,74.665,75.29,72.875,74.69,75.31659979983426,75.91317532467534,75.18698568327616,75.18224737057295,80.02169878247054,71.076051976775,0,0,0,0,75.80912027238342,74.56439187336754,98.36349527559922,57.515025566311806,2,12,74.30949366979611,73.98429060069458,74.63469673889765,72.68347832428844,77.405,76.62040899760447,,,78.57162741221367,72.68059505253144,0,2.5,0,-6.662816290571545,0,-0.11155309132909859,6,10.760167516057548,79.86542552650712,0,1.9037374639520537,1.3530878000793134,77.405,72.68059505253144,8,4,8,8,0,1,8,0,8,5,,0.043376626888459106,0.6700473414326272,0.08817361632791114,-0.08018024007551809,0,5.050618847155264,1.3942663136714144,1600,80.83,69634,48,,,,,,1.0155613483650292,18.98274573430125,23.41269841269841,-49.072849733511376,0,37.27431367152775,11.09494204626343,22.288504237976877,22.812280027751317,,,,17329490
2026-05-15,74.31,75.565,73.63,75.09,75.24106653322285,75.80172121212122,75.17774895153558,75.17862982662892,79.97262715279422,71.19940337113799,0,0,0,0,75.71645056023353,74.5801069302244,94.7106580376736,48.74467888709939,2,13,74.30829325878084,73.98904219461512,74.62754432294655,72.71203793795227,77.80217999999999,76.32770523924088,,,77.80295425666287,72.66173702991648,0,3,0,-6.105372959007033,0,0.05189790357533267,6,10.73650165596353,73.7910696889675,0,2.1888019389063653,1.140548053009919,77.80217999999999,72.66173702991648,12,4,8,10,1,1,8,0,9,6,,-0.1047117994381469,0.2811483200926655,0.06850699193212813,0.08772765722959851,0,2.654287173660177,-0.10204628525545045,1600,80.83,69666,2,,,,,,0.9623609563596052,21.481254174877122,30.158730158730158,-42.242788769527436,0,37.19233272735244,10.3474567878578,21.851425045491112,21.577756738929438,,,,16394137
2026-05-18,74.89,75.97,74.23,75.08,75.18737768881523,75.6587813852814,75.1684395275798,75.17476199029053,79.92394429555249,71.3236877675595,0,0,0,0,75.63842277439012,74.59580422311498,96.41144121282034,57.89145728171606,2,14,74.31155639739119,73.99957326638017,74.6235395284022,72.7516407423361,77.80217999999999,75.61717493485988,,,77.17709058991497,72.69487208736514,0,3,3.5,-6.060692247169337,0,0.06385099061474772,6,10.718284600133185,78.77825295285237,0,2.2377002187887682,1.1691408836672474,77.80217999999999,72.69487208736514,4,4,8,8,0,1,8,0,10,7,,0.07133681645182706,0.31562529812294443,0.36396489645048524,0.09994241154208959,0,4.827617012273036,1.386553207339025,1600,80.83,69666,49,,,,,,1.0246363906990645,23.231946305218155,34.523809523809526,-37.42949103558061,0,37.129226994827484,9.847275187012036,21.922357235135404,20.503256773061686,,,,17776180
2026-05-19,75.49,76.01,73.96,74.09,74.82158512587682,75.40171212121211,75.06573100114363,75.13222230439679,79.86589509858182,71.44258635874796,0,0,0,0,75.47234638754571,74.58070432802919,97.42954570451985,76.94948357841274,2,15,72.6279597265436,72.31995753346193,72.93596191962526,71.0879487611353,76.55686,74.2191000000002,,,75.7591109654085,72.67,0,0,5,-7.23199194280911,0,-0.26428624748734597,6,10.781530269979386,53.195839983562685,0,2.551215778138791,0.8217248153742018,76.55686,72.875,4,4,8,8,0,1,8,0,11,8,,-0.036751873790364466,1.0438820252694123,0.37053650254008197,-0.24102689244755102,0,5.093006868546638,4.680015051446611,1625,80.83,73746,49,,,,,,0.987808873911543,24.490086080382163,37.698412698412696,-34.42787138317433,0,37.34831642189218,9.240818221192981,20.619582642781843,20.06750858909646,,,,17419867
2026-05-20,73.8,74.8941,72.5301,74.6,74.74772341725121,75.08841428571426,75.02137566770138,75.11135084147926,79.81349813242677,71.55955849115061,0,0,0,0,75.40878116570008,74.58111739790186,98.59542459427479,66.62807962664253,2,16,74.34158589336387,74.03447671407376,74.64869507265398,72.80603999691331,77.405,75.54541379102865,,,77.08095968747921,72.875,0,3.5,0,-6.532100777961804,0,-0.04094465581718935,6,10.606256707757925,93.4841602456007,0,1.9950000281445637,1.5635800102419974,77.405,72.875,1,5,5,8,0,1,12,0,12,0,,-0.8140969952794429,0.5556036356625818,-0.960957873916904,-0.015839583975568946,0,7.60712361210782,0.7781570298516365,1625,80.83,73730,1,,,,,,0.7266597942653278,25.140254391746193,38.888888888888886,-31.57466842211369,0,36.74115099190987,9.199614102301942,19.202430353482388,22.84544137497554,,,,12764830
2026-05-21,74.245,74.61,72.9,73.61,74.36848227816748,74.69260909090909,74.8869589374441,75.05247433789184,79.75177178285038,71.66818686936394,0,0,0,0,75.28239532008678,74.5600249246179,97.97126528801434,70.97071117409843,2,17,72.54903460816884,72.24859394168516,72.84947527465252,71.04683127575045,76.10466,75.50437642692519,75.28239532008678,76.10466,77.3064226659347,72.875,0,1,2,-7.701110139061631,0,-0.3687523539326228,6,10.625559187029356,71.78641113505472,0,2.3669401572335578,0.9732718632209386,76.10466,72.875,4,4,8,8,0,1,12,0,13,1,,-0.6799193079245563,1.1724501020550262,-0.6429852953720938,-0.35361640759163665,0,4.363509169247381,1.9271925423521115,1625,80.83,73730,33,,,,,,0.7654691598714655,25.45040438636373,39.285714285714285,-30.856355111227064,0,36.808016741530196,9.161353134760262,18.226597198590355,21.68447691779679,,,,13238657
2026-05-22,73.85,74.97,71.32,71.82,73.51898818544498,74.10084242424242,74.59486761006848,74.92571063836667,79.67284868053346,71.75702206135139,0,0,0,0,74.95481889131815,74.47428494069345,85.16611605030107,80.33108860769869,2,18,69.02,68.708430095408,69.33156990459199,67.46215047704007,75.01129999999999,72.43,72.11843009540802,72.741569904592,73.98784952295993,69.02,0,0,5,-9.856367395649759,0,-0.9654520926937977,6,10.890080935213136,26.798508067776464,0,3.845878508610046,0.7323107379422349,75.01129999999999,71.94535692636687,12,4,8,8,0,1,28,0,14,0,,0.34899422490822535,1.9339199359151475,-0.772906732586386,-0.9500887590096019,0,0.8432506693930151,3.3245380450399904,1600,76.01,69650,33,,,,,,1.1168591484403192,24.74366468707454,38.492063492063494,-34.40929616222026,0,37.72434695665269,9.859456681958783,16.320149319800766,23.944106816253594,,,,19689016
2026-05-26,71.74,71.83,69.9,70.12,72.38599212362999,73.24953636363635,74.16868974244291,74.7372513976464,79.57779545983163,71.81902536277867,0,0,0,0,74.46836369353699,74.31892191238168,64.5070586405278,56.0315848830668,4,0,68.46,68.153452945736,68.76654705426398,66.92726472868006,73.18534,74.62194367639847,74.31539662213449,74.92849073066246,76.15467894771841,71.04153415734929,0,0,0,-11.88496791747093,0.041534853419438245,-1.4793936313839373,6,10.806798027682428,12.778819171375474,0,3.082945951867286,0.9600983919762045,73.18534,71.04153415734929,12,4,8,8,0,1,28,0,15,1,,0.8724775678075019,2.196433895214276,-1.332278827355506,-1.4579898612171043,0,0.11022247773682636,4.923735391400216,1600,76.01,69632,819,,,,,,1.2891394772121298,24.843645659337128,38.888888888888886,-33.63674664628667,0,37.43584650216219,11.076048749626668,15.402733410507693,26.73405002959225,,,,23281181
2026-05-27,69.85,70.94,69.6,70.73,71.83399474908666,72.35354891774891,73.84119548125787,74.58010428401322,79.48975769406216,71.86111883589089,0,0,0,0,74.12838743500238,74.19596086604082,73.72694662949729,85.90346434878158,4,1,70.53801066768335,70.2413955458668,70.83462578949991,69.05493505860056,73.18534,74.30574680852496,74.0091316867084,74.60236193034152,75.78882241760775,70.49134844588477,0,2,0,-11.019982886067481,0.028363377602856732,-1.093484000099407,4,10.558172324905836,39.247750010238036,0,2.5719513821680424,1.4658177956662786,73.18534,70.49134844588477,9,4,5,8,0,1,1052,0,16,0,,0.7711653372653372,1.6517765091578436,-1.2269070208228539,-1.0769478620906159,0,2.5491520218925316,3.671040525057509,1536,76.01,65536,19,,,,,,1.250247175457925,25.40068365426404,40.07936507936508,-30.55099360901621,0,36.57458180360904,12.31981252161648,14.781447812606656,26.558749897628466,,,,23148245
2026-05-28,70.17,71.14,69.58,70.92,71.52932983272444,71.55476753246754,73.56298638780474,74.43657078267937,79.40448647322573,71.88662080536716,0,0,0,0,73.90401381866675,74.10571761433224,48.30841303668286,92.63302946713401,4,2,70.20754004210431,70.02318172631443,70.65,68.8657541309958,73.67048,74.1525773083928,73.67048,74.43657078267937,75.593998377998,70.02318172631443,0,3.5,0,-10.685147464666999,0,-0.8994270424082633,4,10.54492841177168,14.369013654221142,0,2.864808673297214,1.3389244401076925,73.67048,70.02318172631443,12,4,10,8,0,1,1052,0,17,1,,0.043899096153231114,1.3063783736535863,-0.8069739385325657,-0.8891282215977522,0,-1.179386226777873,3.3428421698373914,1600,76.01,32,19,,,,,,1.0134937856289015,26.365020861181737,42.06349206349206,-27.823825364235383,0,36.52870354273027,13.33302303805915,14.687055651180293,25.280309858704598,,,,19139121
2026-05-29,70.65,72.24,69.96,70.4,71.15288655514964,70.85723896103897,73.2617495889662,74.27827388924096,79.31488959289513,71.89474818707494,0,0,0,0,73.36003521674834,73.85557036642876,93.34109448852125,90.240518495491,4,3,69.49248584805795,69.20344015628756,69.78153153982835,68.04725738920595,73.18534,70.4,71.5309543082296,72.10904569177039,74.55236553416319,69.49248584805795,2,0,3.5,-11.239868880424817,0,-0.9859380285555993,4,10.545548218642226,62.23952288146981,0,2.555204424133343,1.1838694072276508,73.18534,69.49248584805795,4,4,8,8,0,1,1052,0,18,2,,3.326705363261474,1.3334336329998455,-0.9331767261222516,-0.9792192645813704,0,3.9604071104620022,2.7856523453286037,1088,76.01,48,291,,,,,,2.442000194652419,27.463624420088838,46.03174603174603,-24.82073656526033,0,36.530850616711604,13.516693937586389,17.050544838362597,23.49984782824029,,,,50294668
2026-06-01,71.33,74.555,71.33,73.77,72.02525770343308,70.65348354978354,73.31015439001703,74.25834157985896,79.25971656212005,71.90870644704819,0,0,0,0,73.3884423421847,73.8528871139814,84.86084870610253,48.130925103730505,2,0,71.43045010066149,70.81945453023074,71.82,69.59746338936925,76.01,74.00173273726763,73.69623495205227,74.307230522483,75.52922166334449,69.7,0,3.5,0,-6.926237943101234,0,0.3764559217575549,0,11.630857063719429,97.40361797183411,0,2.498408674283287,0.5368437018126963,76.01,69.7,14,4,8,10,0,1,1052,0,19,0,,0.33008490938073637,-0.6237111862298149,-0.21044490841164268,0.3677257267889555,1,5.554658009921345,-3.5358532913752407,17472,76.01,8242,0,,,,,,1.1346044450431543,28.378672048944747,48.41269841269841,-29.56480396526003,0,40.29047073986683,12.736520095813713,21.745896454745996,20.646136827359776,,,,24119764
2026-06-02,72.6,73.13,71.315,71.62,71.89017180228872,70.56782987012988,73.1491873052535,74.15487720417822,79.18369948189995,71.91511683215512,0,0,0,0,73.30767941110645,73.80555656135257,68.41224067031166,69.62269306423522,4,0,71.14368421052632,,,69.42761536920005,74.2282,71.82,71.51440384230001,72.12559615769997,73.34798078849992,69.58,0,0,3.5,-9.552091568579565,0,-0.43925694620828537,4,11.892393221371979,28.005787401253162,0,1.4659870182000625,1.1896635122133317,74.2282,69.58,2,4,8,8,0,1,1052,0,20,1,,0,0.07620366095232839,-0.742926778890743,-0.4444977890183483,0,0.5447809653500002,2.923588544757375,1121,76.01,4096,19,,,,,,0.7784773978096288,29.13979811480013,50.3968253968254,-29.26625460266145,0,41.19645856600795,12.003920711842701,20.18611806131346,19.20906676797862,,,,16657677
