time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Long RR Valid,Short RR Valid,Long In Zone,Short In Zone,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2006-12-27,21.57963213,22.08705653,21.57963213,21.98839068,21.70069077067385,21.611786043345457,21.645746389837882,21.380976783754768,21.245888540207233,21.789354698885912,0,0,0,0,21.69922224240818,20.831912405564317,95.904936005705,40.94130589485617,2,0,21.98839068,21.24838971,21.36648246717904,21.07497715776754,22.316277003431168,21.99715815,21.94006980486047,22.05424649513953,22.282599875697645,21.3791189397,1,4.5,0,3.494803892939577,0.017474019464697885,0.8116823762501953,6,5.920859269102794,96.25603641010265,0,0.35896810748957225,22.316277003431168,21.3791189397,0,1,0,1,8,10,2,1,2280,0,20,1,,0.5714941163913315,0.8019665310685785,1,6.123165838596529,-3.5988881986438304,,,,,,0.8190867290663277,21.916907553031308,51.98412698412698,6.857230517017748,2,20.51045815710233,13.44426192716946,27.65237614224118,18.927299801980492,,,,6710602
2006-12-28,21.91792211,22.0377236,21.7840114,22.01658797,21.805989837115902,21.646742699266667,21.68106463556761,21.40590271262713,21.253557191249946,21.81509295764725,0,0,0,0,21.699788442455148,20.838944718172,97.81806277045574,21.24033623871412,2,1,22.01658797,21.423461937654935,21.534013725056916,21.202358362850973,22.320997630746987,22.13638946,22.08111356629901,22.19166535370099,22.412768928504953,21.3791189397,1,8,0,3.590132098283255,0.017950660491416276,0.7916508809738824,6,5.906929625984885,98.35412547841166,0,0.3738621858923289,22.320997630746987,21.3791189397,0,1,0,0,8,10,2,1,2280,0,21,0,,0.6704774651884987,0.781872584603447,2,7.448302935288752,-5.1043810476791975,,,,,,0.6090256183418763,22.598942259964474,55.55555555555556,10.442363658732761,2,20.46220445787929,13.821922455158706,26.519141058622907,18.151631191679755,,,,4790602
2006-12-29,21.91792211,22.18572239,21.80515409,21.95314582,21.855041831410603,21.69722636580216,21.706977129323075,21.427363226641756,21.26051827213303,21.840478625558955,0,0,0,0,21.700517204151755,20.84953742259422,98.38567088915666,21.401996556283937,2,2,21.95314582,21.399255229759827,21.50870632341881,21.180353042441862,22.310243979947842,21.99715815,,,22.270785884147458,21.3791189397,1,6,5.5,3.2578112113796527,0.016289056056898264,0.6142694477947084,6,5.925833152494224,90.99706273366793,0,0.46208785889044807,22.310243979947842,21.3791189397,0,1,0,0,8,10,3,1,2280,0,22,0,,-0.1886485683649321,0.6068156114992158,3,5.625313861735302,-1.2817040463398088,,,,,,0.9936427902361368,23.246761279448958,57.53968253968254,13.245880681163072,2,20.52768819459209,14.488926074823308,27.28718379358942,17.024589098215547,,,,7746102
2007-01-03,21.99544529,22.77066996,21.95314582,22.58037876,22.096820807607067,21.821926991836797,21.79015823700659,21.47257952206757,21.27365121231081,21.869225862913407,0,0,0,0,22.58037876,20.87906970649551,99.97877245139603,4.85908613940553,2,3,22.58037876,22.479984538122615,22.596216341877387,21.65052432996184,23.1242050723,23.1242050723,23.066089170422615,23.182320974177387,23.414784581686927,21.76918333714,1,8.5,0,6.142469549058889,0.030712347745294445,1.6496309659439221,6,6.106452935107516,99.00476812714047,0,0.5848510204739089,23.1242050723,21.76918333714,0,1,1,0,12,10,2,1,2280,0,23,0,,0.5966544433477305,1.625240915602454,4,10.836551155188705,-3.52601161775466,,,,,,1.841295639914326,23.28569338085098,57.93650793650794,10.080282977442561,2,21.153373475268626,16.141629631116043,32.84670616414846,14.88631084246121,,,,14143398
2007-01-04,22.83409096,22.90457362,22.27734068,22.67904462,22.290895411738045,21.99973930017662,21.874814083005962,21.519891878849233,21.28763522631767,21.901461665923506,0,0,0,0,22.617017364368557,20.897029752910722,99.48348661577805,15.521671491262037,2,4,21.485304275285806,21.42573921514966,21.54486933542195,21.18747897460509,22.598996925998648,23.34794718,23.288382119863854,23.407512240136143,23.645772480680716,21.76918333714,0,6,6,6.53623278908005,0.03268116394540025,1.6540493970638046,6,6.087347913116979,95.21683589593025,0,3.7394158527410446,22.598996925998648,21.76918333714,1,1,0,0,10,10,2,1,2280,0,24,1,,0.994286878844007,1.6296489617101628,5,7.745303694279532,-1.5896885928094078,,,,,,1.0807982461840666,23.68152724599089,59.523809523809526,12.302897135489857,2,21.087191737733963,17.873894346914472,31.765629849657422,13.486703107698819,,,,8354301
2007-01-05,22.66495654,22.84114557,22.26324556,22.40418974,22.328660187825363,22.17572673162771,21.925230812243488,21.55457022634534,21.298745221478686,21.93530278419966,0,0,0,0,22.55948066496223,20.911886540836456,99.38580843700822,12.092156747409067,2,5,21.514519832600005,21.454049598098585,21.574990067101425,21.21216866009291,22.6517760759226,22.617792091583425,22.557321857082005,22.678262326084845,22.92014326409052,21.76918333714,0,0,1.5,5.190186121417752,0.025950930607088765,1.0229521057245403,0,6.104911018418137,94.32199436941731,0,3.761375336806114,22.6517760759226,21.76918333714,1,1,0,0,8,10,3,1,2280,0,25,2,,0.7783077966963815,1.0074226579638148,6,6.143848481360909,-2.7007201668200334,,,,,,1.0802301217735184,23.677951678382566,59.523809523809526,11.962907683094526,2,21.148032119174538,19.432255980039976,29.055123072596686,12.544023576213098,,,,8335602
2007-01-08,22.28438824,22.42534651,21.93905775,22.34076873,22.33269636855024,22.328542417301293,21.964805852029823,21.58540154021415,21.309113614598303,21.970242921478278,0,0,0,0,22.52177271328319,20.92265871470386,99.53332278185442,7.096707006186558,2,6,22.34076873,21.4684505285025,21.58943612043371,21.372883994550353,22.658554615536975,22.608529860491068,22.52177271328319,22.658554615536975,22.900525799399386,21.76918333714,1,4.5,0,4.841379768583797,0.03372875697542549,0.8205104264970587,0,5.9843778696003405,97.60541846164384,0,0.32833029998075264,22.658554615536975,21.76918333714,0,1,0,0,8,10,2,1,2280,0,26,3,,1.076174865060052,0.8059172198889302,7,7.218702913379856,-4.681863791909134,,,,,,0.8532221192742903,22.11595166223434,53.17460317460318,6.683191835515637,2,20.73049304367717,19.779179681922727,26.96969473695084,16.428601145327683,,,,6423398
2007-01-09,22.38304705,22.58743337,22.33372117,22.46057727,22.375323335700163,22.452975026930297,22.012022177550794,21.619722157068498,21.320570964403295,22.00677419562643,0,0,0,0,22.514463573171806,20.93172646341398,99.0448898162625,25.874806206712243,2,7,22.46057727,21.488664175893174,21.605538514829295,21.38122085501371,22.72732450651963,22.514463573171806,22.456026403703746,22.572900742639867,22.806649420512105,21.76918333714,1,4.5,1.5,5.346978312635505,0.0852092838026386,0.9482530611475479,0,5.404440146733343,83.0099903408176,0,0.24713545295695025,22.72732450651963,21.76918333714,0,1,0,1,8,10,2,1,2280,0,27,4,,1.4677951379156886,0.9338129944330616,8,5.191371917528194,0.15372694625121958,,,,,,0.6897473637005488,20.91905564254494,46.03174603174603,11.737960625914916,2,18.721529841214295,20.404378469227122,28.400741091678242,15.79175468004265,,,,5053500
2007-01-10,22.34782334,22.96800167,22.34076873,22.88343094,22.544692537133443,22.590772435086574,22.095013488260243,21.669279364242282,21.33612180993162,22.04708511058321,0,0,0,0,22.577643062639524,20.951431703730165,99.13597382624621,18.5406787474315,2,8,22.88343094,21.468936763211317,21.588663523294855,21.361592079395262,,23.34794718,23.28808379995823,23.407810560041767,23.647264080208846,21.89113433392,1,6,0,7.252063631114694,0.1347037298129526,1.5722182084296636,0,5.648782506277895,93.05093355658477,0,0,,21.89113433392,0,1,0,0,10,10,2,1,2280,0,28,5,,1.7875472932590328,1.5510545047003903,9,6.033282388289059,-2.3197524370328697,,,,,,1.1825500687330694,19.278013710556692,42.06349206349206,-1.4817228946108632,1,19.567956603559146,21.61848992535781,31.419959550436705,14.31441627024387,,,,8741801
2007-01-11,22.88343094,23.35561753,22.84819313,23.29218948,22.793858184755628,22.772892344554542,22.209030249378316,21.732922898193564,21.355585169832796,22.092879059957284,0,0,0,0,22.68376666307529,20.97526031659471,99.43494451688778,13.44306111518569,2,9,23.29218948,22.8444556206755,22.9646916193245,22.367249135403995,23.86671256,23.34794718,,,23.6485371766225,22.1306809354,1,6,0,9.068373892666166,0.18310605500256152,2.095653113365097,0,5.846464636746382,95.81001361368699,0,0.6211460915903045,,22.1306809354,0,1,0,0,11,10,2,1,2280,0,29,6,,2.1021134843138456,2.0608178139830167,10,7.461928058700051,-2.7550813203927307,,,,,,1.1863709073474977,18.927097657523984,40.87301587301587,-6.545531303930782,1,20.252747590998904,23.28163604978052,34.80887981283246,13.235662199545276,,,,8904699
