time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Long RR Valid,Short RR Valid,Long In Zone,Short In Zone,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2006-12-27,1.69205729,1.73435872,1.68461498,1.72221664,1.6872475526778044,1.692165712174459,1.6335209985646346,1.5733292438453357,1.3221509772420055,1.6947084139568453,0,0,0,0,1.72221664,1.2499025044534884,85.374793555531,41.131212079890176,2,0,1.6419938389377777,1.637052919546947,1.6469347583286085,1.6172892419836238,1.70537401,1.7280773505341842,1.7241048210567311,1.73435872,1.754122397563323,1.64772788522,0,0,0,30.25869735334824,0.1512934867667412,0.6975895708377404,0,6.841003480639347,58.17950184064075,0,2.5655213553915255,1.70537401,1.64772788522,1,1,0,0,8,10,1,0,200,0,,3,,0.3035358581201272,0.6836597494394171,15,1.8579312400459012,-1.5492412319951154,,,,,,0.8594637961731865,27.913763035365584,32.93650793650794,17.789872846677575,2,23.69793120644576,33.05679146547109,35.27792282182966,11.012711135690594,,,,25272375
2006-12-28,1.72221664,1.73122528,1.70576608,1.71555808,1.6966843951185362,1.7025099053450217,1.6413340539394314,1.5789068452631656,1.3260654757769108,1.699074695420775,0,0,0,0,1.720215053043251,1.2508051935979903,88.01864671366661,32.87884411182813,2,1,1.6419938389377777,1.6371785280748634,1.646809149800692,1.6179172846232062,1.70537401,1.73435872,1.7295434091370856,1.7391740308629142,1.7584352743145715,1.64772788522,0,2,6,29.372049219130346,0.15130469054009618,0.4993445611256547,0,6.505587810290192,59.96761632671163,0,2.6324435894825515,1.70537401,1.64772788522,1,1,0,0,8,10,1,0,192,0,,4,,0.33783141451718496,0.4858857312476184,16,2.5908070067829803,-1.051511920896861,,,,,,0.38034112411103543,31.540012147962504,35.317460317460316,39.95379844898251,3,22.53601724104674,34.439825536525944,33.61257326164062,10.492838870564976,,,,10862175
2006-12-29,1.71555808,1.72809184,1.70380768,1.70811616,1.7004949834123575,1.7115570316242426,1.6476942545166284,1.5839738772136298,1.3298669751224141,1.7034543868450567,0,0,0,0,1.7174047626797035,1.2516957166458078,86.90488095305761,50.26241097133502,2,2,1.67521505,1.6705268670558653,1.6799032329441348,1.6517741352793263,1.70537401,1.7309020297226214,1.7262138467784867,1.7355902126667562,1.7543429444432952,1.64772788522,0,0,6,28.44263313199188,0.1511020545488483,0.31296473710398076,0,6.2828927781404404,34.01534950936426,0,1.2865948432209129,1.70537401,1.64772788522,0,1,0,0,8,8,2,0,200,0,,0,,0.1358109161050658,0.3000095298508845,17,1.9573973186391598,1.42339940155751,,,,,,0.3918461618692459,33.0089325681155,36.904761904761905,51.66354716548448,3,21.76457902049363,35.62838951649664,32.05803192710709,10.380531846466717,,,,10932600
2007-01-03,1.72260832,1.75942623,1.69793288,1.72221664,1.7077355356082384,1.7201658881935067,1.654791624562664,1.5893951620287816,1.3337709518873653,1.707890264363407,0,0,0,0,1.7193717533935666,1.2544073699583798,80.20113975929804,43.03538624761326,2,3,1.67521505,1.6703126894983036,1.6801174105016965,1.6507032474915173,1.70537401,1.75942623,1.7545238694983036,1.7643285905016965,1.7839380325084828,1.6632196064,0,2,6,29.123867749778253,0.1589526720822246,0.3949600843988805,0,6.110172016200416,39.82872973490442,0,1.230385239500973,1.70537401,1.6632196064,0,1,0,0,8,10,1,0,200,0,,1,,0.2845857458441501,0.3822409936666322,18,0.9200094885520373,-0.3382553762045441,,,,,,1.1403670802956445,33.84977843697216,38.095238095238095,59.92331018487357,3,21.166256750089367,37.19161859657332,34.17451092809234,9.217947447073778,,,,32542825
2007-01-04,1.72495801,1.74767584,1.7073328,1.7406256,1.7186988904054923,1.7293218759311688,1.6629662888900292,1.5953257674394177,1.33781925684371,1.7124396333724297,0,0,0,0,1.7243558618251382,1.2564982733886154,80.28506315370905,30.367128592517737,2,4,1.73435872,1.7294463223912817,1.739271117608718,1.709796731956409,1.7616913415308557,1.75942623,,,1.783988218043591,1.6632196064,0,5.5,0,30.109175144228594,0.16832365349892076,0.5162864179349937,0,5.603383358111713,55.01448885870557,0,1.1128016788522033,1.7616913415308557,1.6632196064,0,1,0,0,8,10,1,0,232,0,,0,,0.44260213677852767,0.5046723994794711,19,1.4393569702064024,-1.6091786370063905,,,,,,0.8447592618475218,35.37491682152526,41.26984126984127,82.24451589504339,3,19.410689341070796,38.64318845664452,31.668635976648734,8.542033645119185,,,,24387900
2007-01-05,1.73592583,1.74258439,1.71007456,1.71829984,1.7185658736036615,1.735773898434632,1.6682361509005026,1.6001482800888522,1.3416051332930263,1.7169091925290958,0,0,0,0,1.723716943126556,1.2574949364983243,83.42898543241267,36.75424949115474,2,5,1.70811616,1.703264381595476,1.7129679384045242,1.6838572679773798,1.75942623,1.730853686063759,,,1.7537658336180961,1.6632196064,0,3.5,6,28.077911850438486,0.16261178147441466,0.15536373856270597,0,4.864313996314315,45.94608002652843,0,2.115103606222232,1.75942623,1.6632196064,1,1,0,0,8,10,2,0,232,0,,0,,0.3332059939037213,0.14717850402809649,20,2.0449499255897106,0.07188586900197484,,,,,,0.45022775895838674,35.28057806078592,40.476190476190474,109.37434606394775,3,16.8504779711696,39.99107475528207,29.774003067086696,8.03099117172177,,,,12266000
2007-01-08,1.72221664,1.72339168,1.70224136,1.71399097,1.7170409057357743,1.7389502307683984,1.6725937527195023,1.604612699301054,1.3453104650015535,1.7212245981058247,0,0,0,0,1.7225823380460625,1.258724872532381,88.81329004193347,60.693185679013546,1,0,1.70811616,1.703422095052942,1.7128102249470583,1.6846458352647098,1.75942623,1.73435872,,,1.7578290447352902,1.6632196064,0,3.5,6,27.4048641253988,0.16369098729366066,0.039444128835312696,0,4.768562543221899,41.34850528533882,0,2.1861678770404667,1.75942623,1.6632196064,1,1,0,0,8,15,1,0,232,0,,0,,-0.10428638467753255,0.0332090128602133,21,3.716162799896546,2.274712520162304,,,,,,0.5813486590705623,34.61593494510861,39.682539682539684,109.55496732675478,3,16.518785207860375,40.79890262549787,28.57619549432448,9.197855936285107,,,,15354200
2007-01-09,1.72339168,1.73710087,1.7112496,1.72574176,1.7199411904905162,1.7406168821662338,1.6776554676985973,1.60936285854415,1.3490958510214386,1.725412451943911,0,0,0,0,1.7228876246215683,1.259875747183824,91.9388966438528,41.59395137304256,2,0,1.72574176,1.703526570495589,1.7127057495044111,1.6745328839647116,1.75942623,1.73435872,,,1.7573066675220552,1.6632196064,1,5.5,4,27.91839502681682,0.17070308624519523,0.12061529936466187,0,4.768982985570253,68.4936372804919,0,0.6577857709040096,1.75942623,1.6632196064,0,1,0,0,8,10,1,0,232,0,,0,,0.075563808804288,0.11370948191698801,22,3.504136420658237,-1.2094208217204574,,,,,,0.5476162240386631,33.348550090098925,36.111111111111114,101.86478364317391,3,16.520241662878384,41.789735177141765,29.806051932963317,8.735286834047075,,,,14078250
2007-01-10,1.71790816,1.75942623,1.70968249,1.7562928,1.7320583936603442,1.744196829105195,1.685144737441588,1.6151248170326147,1.3531475619565487,1.7296061644307514,0,0,0,0,1.7286274353781157,1.2624885782899005,94.79956319110738,29.329620120786664,2,1,1.7562928,1.7296528177816182,1.7390646222183817,1.6809983645058928,1.75942623,1.7641061527374158,,,1.7876356638293243,1.6632196064,1,5,0,29.79314668834298,0.18452128899727047,0.4081032440411723,0,4.820682212070275,78.26808039381125,0,0.04161569151076691,1.75942623,1.6632196064,0,1,0,0,8,10,1,0,232,0,,1,,0.25287374496497583,0.39788639674127774,23,4.535255553731529,-1.668009567495377,,,,,,1.2223013813706651,31.214463184006735,33.73015873015873,86.92041840854327,3,16.69933303689848,43.06020112876641,31.228793196832072,7.910855132313627,,,,30228025
2007-01-11,1.75981752,1.75981752,1.73357928,1.74885048,1.7376557557735628,1.7483141112887448,1.6912119510185797,1.6203689606783944,1.3570849044246427,1.733725184515232,0,0,0,0,1.730310322497486,1.2638371562714072,95.55087267483363,25.905986407628333,2,2,1.73435872,1.7297546836543598,1.73896275634564,1.7113385382717992,1.75942623,1.75981752,,,1.7828377017282007,1.6632196064,0,3.5,5,28.868169876331535,0.18434084938165768,0.23068406049888798,0,4.8454047174555726,71.02655129892547,0,1.0889362341258741,1.75942623,1.6632196064,1,1,0,0,8,10,1,0,232,0,,2,,0.09487246578477537,0.21902803725167605,24,3.9063308072946574,-1.210366587772627,,,,,,0.7051427581658241,28.18813415406481,31.349206349206348,67.93671314156661,3,16.784974307733943,44.2458056150912,29.715641955662896,7.508322247532626,,,,15968625
2007-01-12,1.73788384,1.75080928,1.72965856,1.74297568,1.739429063849042,1.7515177105471864,1.696141829969191,1.6251770673184573,1.3609246136343478,1.737705063677491,0,0,0,0,1.7309763977145511,1.2647217312275956,95.93409029447969,20.903016222448443,2,3,1.74297568,1.7298946976790484,1.7388227423209515,1.6939463814323876,1.75942623,1.7595261828708224,,,1.7818462944755802,1.6632196064,1,3.5,2.5,28.072904445852092,0.18480896667370492,0.08912487479073321,0,4.771859899320836,74.75487384044679,0,0.33552488982306,1.75942623,1.6632196064,0,1,0,0,8,10,2,0,232,0,,3,,-0.23264771310181992,0.07615959844176627,25,3.9120053359555795,-1.780912019893363,,,,,,0.5146265253886353,27.80065549534556,30.555555555555557,68.18092182641678,3,16.530207584448387,45.10126120534218,28.458553342051424,7.974880931490165,,,,10651900
2007-01-16,1.74806752,1.75394272,1.73161735,1.74493408,1.7412640692326946,1.753710845174026,1.7007887109245061,1.6298734207569492,1.364745603349429,1.741539178312039,0,0,0,0,1.7317612680805186,1.2657240665897553,96.80493226148738,24.52195305061864,2,4,1.73435872,1.7300142227555448,1.738703217244455,1.7126362337777248,1.75942623,1.7595172276744189,,,1.781239713896694,1.6632196064,0,3.5,2.5,27.85782754804213,0.18817802662909955,0.04973191314722379,0,4.6664346341358565,72.37914705354886,0,1.1539889929493858,1.75942623,1.6632196064,1,1,0,0,8,10,1,0,232,0,,4,,-0.16630971444559037,0.036764934502038576,26,4.544355447211795,-0.8099782981957654,,,,,,0.6086044111041944,27.553799580920796,30.158730158730158,70.45340664230203,3,16.165003753044775,45.9524871005085,27.796789006889508,7.608978475949789,,,,12068150
2007-01-17,1.74493408,1.74689287,1.71947449,1.72456672,1.7356982861551298,1.7525320210995674,1.7030532832174103,1.633586883472363,1.3683259129678427,1.7450907195051177,0,0,0,0,1.7312834893909657,1.2669323812553634,95.23549963982296,51.59475261185689,1,0,1.71829984,1.714020857023006,1.722578822976994,1.69690492511503,1.75981752,1.7312834893909657,,,1.7526784042759356,1.6632196064,0,0,5.5,26.034792124888273,0.18350729395777474,-0.24151146741183874,0,4.846828729539497,43.45407493870327,0,1.9405396199620482,1.75981752,1.6632196064,1,1,0,0,8,15,1,0,232,0,,5,,-0.2680962713049138,-0.25469872323678977,27,3.591752815125399,1.7400019826874076,,,,,,0.7888301722024808,27.71932150149915,30.158730158730158,65.0951438938596,3,16.78990723029384,45.95164515750012,26.206493469315856,9.707399622277798,,,,15265900
2007-01-18,1.73475001,1.73475001,1.66581473,1.6900985,1.7204983574367532,1.7455035898683984,1.7018194943395617,1.6358030252969762,1.3715276302517447,1.748167708239631,0,0,0,0,1.7276651904637035,1.2685424700268515,89.13178158685608,72.65220971375975,4,0,1.6338329447766773,1.6292441098694685,1.638421779683886,1.6108887702406338,1.75981752,1.7346521874999998,1.730063352592791,1.7392410224072086,1.7575963620360433,1.64772788522,0,5,7.5,23.22744819145797,0.11613724095728986,-0.6656782645432255,4,5.3279188407984215,22.78655819895009,0,5.4909177501858215,1.75981752,1.64772788522,1,1,0,0,8,8,1,0,232,0,,0,,-0.6446402283595078,-0.6800206418653922,0,2.5568233088466634,3.4215830824717144,,,,,,1.1411524628792407,27.889063895566217,30.555555555555557,51.10739323066418,3,18.456452261732682,43.330651100044484,22.691455646815413,18.846028225220717,,,,22141175
2007-01-19,1.68579002,1.69440697,1.66816481,1.6838324,1.7082763716245022,1.7343532677298703,1.700106437735794,1.637686530187291,1.3746351403984935,1.7507638819538165,0,0,0,0,1.7257335875506234,1.2693699360547592,89.94320789652338,79.9402084769418,4,1,1.634056560576185,1.6295611945909199,1.63855192656145,1.6115797306498592,1.75981752,1.7411291885714288,1.7366338225861637,1.745624554556694,1.7636060184977547,1.64772788522,0,8,2.5,22.49304200908709,0.11246521004543547,-0.7252584181670328,4,5.348321430908454,36.77235770452088,0,5.595137741222054,1.75981752,1.64772788522,1,1,0,0,8,8,1,0,232,0,,0,,-0.8343164180031541,-0.7456589890401248,0,3.485382809004923,2.3817182767202127,,,,,,0.617933905545329,28.049990410346126,30.952380952380953,51.399553330781856,3,18.52712890708584,40.89687090383568,21.50874404274266,17.86374587984904,,,,11617875
