time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Zone RR Flags Pack,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Volume,Z RSI,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,Premove Pack,Darvas Box Top,Buy Category Pack,Sell Category Pack,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2025-05-19,59.855,64.36,59.6801,64.27,61.400519755899616,62.75416796536797,53.96922738190846,49.05777632484774,39.01343417390113,47.74292901424898,0,0,0,0,46.28493397423125,47.56904525348152,96.61297512888007,22.15620175232694,2,2,64.27,,,53.926100878459955,65.37576637919983,65.37576637919983,64.92285268920983,65.82868006918983,67.6403348291498,51.104600000000005,1,3.5,0,64.73812511228448,0.4722401463141969,1.6675679771857883,2,16.38272691901494,78.02757282115364,0,0.1069003444646127,65.37576637919983,51.104600000000005,8,16,10,1,1,3373,0,3,0,,0,0.018278884798392597,2.0106183882444184,1.65189523619761,20,4.055446102025891,-2.5735614352981897,22364,51.3,338,32,,,,,,0.794342764119547,24.53674158297571,4.365079365079365,-56.76454100713563,0,56.751430780520415,26.453223693836193,37.771021627441414,15.162081242719953,,,,34290784
2025-05-20,64.04,65.28,63.35,64.91,62.570346503933074,64.35693333333333,55.011205726488605,49.67943215524586,39.27111144580261,48.17038858591546,0,0,0,0,46.46750563891785,47.95242750925926,60,18.03199305355271,2,3,54.65,,,52.737249999999996,66.659291714706,66.91,66.47220514500928,67.34779485499071,69.09897427495353,51.67316,0,3.5,0,65.28689311373623,0.47328927395593356,1.5314709999394631,2,16.107211518085425,78.73187630892004,0,6.27854749167742,66.659291714706,51.67316,12,17,10,1,1,3373,0,4,1,,0,0.05042327637995758,1.961505133764686,1.527038386799466,21,4.7753494220014545,-1.9906270504230492,5980,51.3,562,32,,,,,,0.7325016361673478,25.845389880835917,4.761904761904762,-53.67962111797881,0,55.79701743516515,27.760201457989435,38.160594343840486,14.56528311453797,,,,31331836
2025-05-21,64.06,66.89,63.3201,63.86,63.00023100262205,65.60993073593072,55.853948038251595,50.23553285504014,39.51577700355582,48.63339997557147,0,0,0,0,46.683693213464835,48.39153575005418,60,29.16507277962187,2,4,54.65,,,52.737249999999996,66.91,66.91,66.4716020989372,67.3483979010628,69.101989505314,52.66814,0,0,0,61.60633762624374,0.40857695134407046,1.1135060537620625,2,16.022762455205875,54.729637611224234,0,6.409619657561094,66.91,52.66814,12,17,10,1,1,2349,0,5,2,,0,0.1364232138903778,1.5554732168139251,1.1224334726738083,22,2.7660051454917873,-0.0840764558033493,1884,51.3,50,48,,,,,,0.9502553503046274,25.70699606511096,4.761904761904762,-53.68482451218565,0,55.50447730004724,29.221853621458205,38.66507925746154,13.50630132326263,,,,40230111
2025-05-22,64.89,65.875,63.75,64.77,63.59015400174803,66.5354857142857,56.70309584413239,50.80551195876406,39.76706280451546,49.12909207889822,0,0,0,0,46.8346163605963,48.691988603535066,95.97328277581282,38.58438961475462,2,5,54.65,,,52.737249999999996,66.91,66.91,66.48394302044169,67.33605697955831,69.04028489779157,52.66814,0,2,0,62.873482304671256,0.3499229670789119,1.1001503900370448,2,14.844737327830705,63.211238481333496,0,6.409619657561094,66.91,52.66814,12,8,10,1,1,2413,0,6,0,,0,0.13968151329765355,0.9856578136739597,1.1044560771452758,23,4.404448431754085,0.333474383298874,1884,51.3,34,32,,,,,,0.6555025548866648,38.79302942601488,10.317460317460318,-24.561932329375487,0,51.423678553634055,30.579102058964917,36.94324187578912,12.904837290260875,,,,27235011
2025-05-23,62.85,64.46,62.6318,63.17,63.45010266783202,66.93190909090909,57.31899147802454,51.2903938427341,39.9999278512367,49.639310910916286,0,0,0,0,46.97644577231737,48.96548260220913,96.7148917774179,27.501842322499755,2,6,63.17,61.34528459041014,62.17471540958986,59.314076723281104,66.91,63.78,,,65.85357704794932,52.66814,1,2,1.5,57.92528485284991,0.3296264242642496,0.6575030597569179,1,15.302446533708881,75.67606715796495,0,0.9699363113838861,66.91,52.66814,12,8,10,2,1,2409,0,7,1,,0,0.3099960904760664,0.6861339536390579,0.6581801362922668,24,4.421153804792313,-1.729807362872868,18268,51.3,50,304,,,,,,0.6930428191460861,51.742586396212396,27.77777777777778,-2.3894770074384235,1,53.00922975298006,31.32923925034553,35.24259113278639,14.718190904017648,,,,28585495
2025-05-27,64.96,67.13,63.83,66.02,64.30673511188802,67.20466147186148,58.14765895630792,51.868025456744526,40.25883404177166,50.17472691101161,0,0,0,0,47.14690312390232,49.29415449951252,97.09157688410589,15.084276137353832,2,7,66.02,61.33954997680941,62.18045002319059,59.657749884047064,70.48649999999999,67.13,66.70954997680941,67.55045002319058,69.23225011595292,52.66814,1,4,0,63.98885256214608,0.36438870725517486,1.0282228750591367,2,15.420876509769641,86.81858029979425,0,0.7020315012137821,70.48649999999999,52.66814,12,8,10,1,1,2409,0,8,0,,0,0.1908072267551192,0.6467136033010684,1.0214998461185887,25,4.427494373223108,-4.35639411190354,42844,51.3,66,0,,,,,,0.7256359775560519,60.11981983190958,33.73015873015873,12.542870509321357,2,53.419483224332865,32.489770676875516,37.94886103249096,13.48048570794453,,,,29735916
2025-05-28,66.14,66.61,64.81,65.14,64.58449007459201,67.28193333333333,58.81359619856431,52.38849504667611,40.5064078324008,50.72371110634457,0,0,0,0,47.24383788238334,49.4768193526145,60,33.30347178337351,2,8,61.76,61.3535106927516,62.1664893072484,59.72755346375799,67.13,67.13,66.72351069275159,67.5364893072484,69.16244653624202,52.66814,0,0,4.5,60.81406247999844,0.3529592012888811,0.7161694511089254,2,15.67248053372173,68.21763560621254,0,2.6421359205488026,67.13,52.66814,12,17,10,1,1,2409,0,9,0,,0,0.8103249357720612,-0.12038442981281118,0.7141134846021415,26,5.416396735161678,0.521234048107604,1884,51.3,4130,4144,,,,,,0.44492369140458565,67.2170718299685,36.111111111111114,23.8087181913222,3,54.291065130080455,33.5674070015105,36.44847123483745,12.94750572716732,,,,17994228
2025-05-29,66.325,66.535,63.63,63.95,64.37299338306134,67.11410346320346,59.30277751298676,52.841887397786856,40.739677406207754,51.2739298477983,0,0,0,0,47.35029033957995,49.67273368985049,98.7496339663289,42.42062630567624,2,9,61.76,61.35660814326934,62.163391856730655,59.743040716346705,67.13,67.13,66.72660814326933,67.53339185673066,69.14695928365329,62.6318,0,0,6,56.972278799280694,0.3381947273297368,0.39055313576931067,1,15.894707517556366,76.0794635601778,0,2.662423601468734,67.13,62.6318,12,8,10,1,1,2409,0,10,0,,0,1.9697040511501027,-0.11239760519329245,0.39458399583334886,27,6.80285605838964,0.5220408517183228,10048,51.3,4130,4144,,,,,,0.5485870254404919,73.37522852502015,38.888888888888886,33.261992691525684,3,55.06088198370921,34.004269426645095,34.10488842105542,14.726781849868676,,,,21419770
2025-05-30,63.59,66.49,62.92,66.15,64.9653289220409,67.03077878787879,59.954893940321355,53.363774166501095,40.99251643699176,51.83578640522175,0,0,0,0,47.54780358598856,50.036191034855264,98.9666973698509,25.36995578535718,2,10,66.15,62.763546847321535,63.57645315267847,59.66837477857225,67.13,66.95315789473685,66.54670474205838,67.35961104741531,68.98542365812919,52.66814,1,3.5,0,61.3709177909997,0.36463236673277627,0.6664902437210417,2,14.441363997391573,86.48939188842931,0,0.1511966469088933,67.13,52.66814,8,8,10,2,1,2409,0,11,1,,0,0.9751934866181757,0.23627936867685925,0.6705564657130761,28,5.960029461475564,-2.759647604549595,59200,67.13,4146,4096,,,,,,0.9804509409659743,78.51315699001375,41.666666666666664,56.943597333670546,3,50.02635234815636,34.075719472779284,31.43030388097411,15.13153304660536,,,,35691747
2025-06-02,66.03,68.2,65.38,67.98,65.9702192813606,67.15770562770564,60.719189755528845,53.936959493304975,41.26104861174806,52.41839992433112,0,0,0,0,47.72814870143912,50.365522051087794,60,23.196916697944687,2,11,63.17,62.76740064394142,63.57259935605858,61.15700321970711,67.13,68.2,67.79740064394143,68.60259935605858,70.21299678029288,53.477720000000005,0,3.5,0,64.7558709417879,0.38600157693116177,0.8442272588824847,2,14.263990365603979,71.68033226905065,0,1.9672162612320756,67.13,53.477720000000005,14,17,10,1,1,2409,0,12,2,,0,0.1356148570369851,0.31406067961378864,0.8460857340536796,29,4.169815630216014,-1.324648983570434,51008,67.13,4178,4096,,,,,,0.8654308959021817,80.06834775915216,42.46031746031746,62.04260150016467,3,49.411912063798106,34.51316954523719,33.25697238386636,14.185206680444185,,,,30252577
2025-06-03,69.9,72.72,69.06,71.72,67.8868128542404,67.82802987012988,61.766885969288005,54.634333630822425,41.56412275491474,53.04107091604031,0,0,0,1,71.72,50.91265859434945,98.6435765231052,11.859104117905627,2,12,71.72,,,62.440067130670165,,72.72,72.30383631223133,73.13616368776867,74.8008184388434,56.27108,1,0,10,72.55266139718896,0.4294299736526115,1.3005658345321998,2,14.395950789400109,95.25866038601843,0,0,,56.27108,8,8,10,1,1,2409,0,13,3,,0.8624317556237454,0.039695414241833205,0.4210892247758035,1.2952048814657877,30,6.227856799558896,-6.561852608070279,55104,67.13,4930,0,,,,,,1.2290107956324974,79.44479840657867,42.46031746031746,59.30686488427865,3,49.86903638100454,35.71115031086875,39.57235208111998,12.742653596305184,,,,43343453
2025-06-04,72.96,73,71.13,72.27,69.34787523616026,68.88896926406926,62.767182543641525,55.32592839039802,41.86965387178126,53.70199707036312,0,0,0,0,71.95323979085792,51.30812438872983,60,6.199949010340349,2,13,67.13,66.72686586135765,67.53313413864234,65.11432930678826,73.60207500322262,73,72.59686586135766,73.40313413864234,75.01567069321173,62.92,0,0,0,72.60711115815445,0.4341466669018834,1.1898065982579316,2,14.434447466117394,93.80064286763493,0,3.2108791505571506,73.60207500322262,62.92,12,17,10,1,1,2409,0,14,4,,0,0.09004748086350506,0.3996882453517624,1.1807248532392118,31,5.366356151974668,-6.512619466526395,55140,67.13,4674,0,,,,,,0.9039159728278667,79.00477388616119,42.06349206349206,58.00198648930298,3,50.00239278099833,36.86606525448419,38.55354243302361,12.21489674024313,,,,31915050
2025-06-05,73.55,76.75,71.2,72.51,70.40191682410685,70.12288008658007,63.69506992043757,55.99981355155888,42.17453293773369,54.39783441384918,0,0,0,0,72.51,52.07870347848521,60,2.456238183635906,2,14,63.17,,,61.05053792773197,67.13,76.75,76.3261075855464,77.1738924144536,78.86946207226804,62.92,0,0,0,71.9284007413988,0.4351975592625496,1.0405854732973896,2,14.506960336296903,93.04319640390248,0,1.8683986148251346,67.13,62.92,12,17,10,1,1,2409,0,15,0,,2.4977101404755326,0.11804875331417987,0.5541893030050303,1.03423921715899,32,7.0104832768235354,-4.468893507409934,20324,67.13,4674,256,,,,,,1.7752109140829828,78.24586819463174,41.26984126984127,55.702063071464266,3,50.25358473170544,38.45333424647402,41.94531949227633,10.786959514967519,,,,65006246
2025-06-06,74.6,77.8,73.1,74.88,71.89461121607123,71.58590995670995,64.76030135658637,56.740213020125196,42.49996047069156,55.13869269318651,0,0,0,0,74.88,52.89285565936076,99.89910313584625,0.8848099435097785,2,15,74.88,,,65.38060770493162,,77.8,77.35915347229307,78.24084652770692,80.0042326385346,62.92,1,3,0,76.18839916718997,0.4609419958359499,1.2317391102029942,2,13.177020498428202,96.9384715886539,0,0,,62.92,8,3,10,2,1,2409,0,16,1,,2.2460323613666326,0.12110582582462057,0.7022806342616148,1.2268053822215867,33,8.757089518472451,-5.8515534930782325,20324,67.13,4930,0,,,,,,1.7680737854373685,77.08594987711788,40.87301587301587,68.87578613693735,3,45.64653799130843,40.05351498582896,39.57790304039597,9.631248443689948,,,,66229109
2025-06-09,72.06,73.73,68.56,73.4,72.39640747738082,72.89202597402596,65.58312979881624,57.39353799972813,42.80742355058518,55.91012334444533,0,0,0,0,74.14269310332374,53.594896019268205,60,19.602123343652092,2,16,66.15,,,63.8210696927893,75.19208976498281,74.14269310332374,73.67690704188159,74.60847916476588,76.47162341053445,62.92,0,3.5,0,71.46558683510544,0.44177237861997165,0.8189671625206496,2,13.660279129687758,85.20547938593444,0,3.882507663276651,67.13,62.92,12,17,10,1,1,2409,0,17,2,,1.9218240126746369,0.2020154970907007,0.743740232117539,0.8207774846415392,34,7.149487801014575,-1.44179982914757,3940,67.13,4130,8240,,,,,,1.706453311894524,79.14540499113205,43.25396825396825,67.25361335203009,3,47.32059499638392,39.61465522552259,34.783159887727635,17.16709832926316,,,,65748798
2025-06-10,73.24,74.64,70.75,72.51,72.43427165158721,73.86644112554112,66.2428317227385,57.986340431111344,43.102971574957465,56.70127992182868,0,0,0,0,73.76896164567789,53.97303896528085,98.25476977544699,19.197562476130294,2,17,66.15,,,63.813761143304355,75.4954578976267,73.76896164567789,73.30171387433876,74.23620941701702,76.10520050237355,62.92,0,2,2.5,68.22506047849338,0.4300141912813558,0.5485323771564722,2,13.396114115801803,67.86566587651278,0,4.000215076828571,67.13,62.92,12,8,10,1,1,2409,0,18,3,,0.0536723634913324,0.42842419849434876,0.2901050383283946,0.5555043586370638,35,4.155696935752919,-0.8665551871527504,1892,67.13,4146,4144,,,,,,1.019766691070262,85.86600079005086,47.61904761904762,85.03410109016258,3,46.40550054511869,39.371889769670936,33.936513413396405,15.891008536676805,,,,39178553
2025-06-11,73.05,75.39,72.32,74.88,73.24951443439147,74.78287056277057,67.06541917771578,58.648836884793255,43.41916091252008,57.52168434458534,0,0,0,0,73.95334715624234,54.330155889835694,97.28118958513903,19.316981506691427,2,18,74.88,,,65.36027277340916,76.58015077016265,76.58015077016265,76.11886712534773,77.04143441497756,78.88656899423718,59.410520000000005,1,2,0,72.45842256340809,0.4556254461503738,0.790100166906246,2,11.170109924080593,69.89826322314678,0,0.1785923829218269,76.58015077016265,59.410520000000005,8,8,10,1,1,2409,0,19,4,,0,0.15916689851761648,0.6559403476458472,0.7936100374600774,36,3.9083642993613816,-1.4558657381241051,1856,77.8,4146,4128,,,,,,0.914101128682617,92.20241648654746,51.98412698412698,138.28364420873757,3,38.69439582927384,39.28334703427234,33.37160889355455,14.946722088182675,,,,34056736
2025-06-12,73.526,75.59,73.23,73.84,73.44634295626098,75.44010043290044,67.71061735126666,59.244568771664106,43.72185582881341,58.35784652087001,0,0,0,0,73.9420976944225,54.548928997008,60,40.41486503802868,2,19,66.15,,,63.902968791930796,77.20070297608744,73.9420976944225,73.49269145280866,74.39150393603634,76.18912890249172,68.56,0,3.5,2.5,68.88578629669752,0.44220670926126543,0.5045924425774484,2,11.04775966589423,54.339244281835256,0,4.917912548968509,77.20070297608744,68.56,14,17,10,1,1,2409,0,20,5,,0,0.5118475966927923,0.6913879730699971,0.5120036433022795,37,4.038251719089375,1.0652231898069449,1881,77.8,8258,4144,,,,,,0.6227363032286404,101.07091035409309,59.523809523809526,164.09570385713553,3,38.270562102277935,39.23893137330436,32.204255181112046,14.245911201072749,,,,22611069
2025-06-13,72,74.8197,71.69,72.6,73.16422863750732,75.71387922077922,68.17627284162222,59.76831117277532,44.00920054693467,59.19681637486481,0,0,0,0,73.79618990394842,54.794318492323576,60,50.83421298204947,2,20,65.38,,,63.15375227107859,76.75,73.79618990394842,73.35094035816414,74.2414394497327,76.02243763286982,68.56,0,2,5.5,64.9655051619808,0.5770497480321263,0.22704503022880473,3,11.164993475235589,59.576720169413235,0,5.1072483319314355,76.75,68.56,12,17,8,2,1,2409,0,0,6,,0,1.5185462902633893,0.2819615371953061,0.23370343879609676,38,4.77638981972757,1.0506441714572972,1881,77.8,8210,69696,,,,,,0.7749566369975619,107.36640946529634,64.28571428571429,177.59991774381422,3,38.67667193056609,38.541655069244825,30.183124190103253,16.439997254892855,,,,27789346
2025-06-16,73.7,76.88,73.36,76.75,74.35948575833821,76.10438831168831,68.99281828527725,60.434259754235114,44.33497964597015,60.059035279572676,0,0,0,0,74.07947326926532,55.08173187556751,60,46.52798944441374,2,21,74.88,74.42833970748602,75.33166029251397,72.62169853743012,77.8,77.93371721431153,77.48205692179755,78.3853775068255,80.1920186768814,68.56,0,3.5,0,73.1138721904798,0.6222360276190657,0.7486675000551719,3,12.080270126045427,60.09619926788255,0,1.2930071774727252,77.8,68.56,12,17,10,1,1,2409,0,1,7,,0,0.18582098146639298,0.5052738345247587,0.7481928233196848,39,3.8208032296220047,0.021764981172524733,51033,77.8,8258,69664,,,,,,0.753442232057719,108.49872406597183,65.47619047619048,159.27304146602742,3,41.847283254934325,38.33302741577806,31.70224608602898,15.049034262012299,,,,27114907
