time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Zone RR Flags Pack,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Volume,Z RSI,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,Premove Pack,Darvas Box Top,Buy Category Pack,Sell Category Pack,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2025-06-16,196.35100866,197.72934696,195.61815067,197.46562158,197.93786098724453,198.89065929021905,200.31552522957554,204.22070932707297,213.7571494556221,192.79191319148265,0,0,0,0,215.65487874829296,199.57376953060614,92.83470283076377,96.3840458135862,5,2,194.21810605856112,193.61630783182895,194.8199042852933,191.2091149249003,205.24800824,200.2375087814002,199.63571055466804,200.83930700813238,203.24649991506104,194.21810605856112,0,0,0,-7.621512504780278,0.15,-0.43289187554353487,6,6.064609628733792,44.457223836978955,0,2.0004720703565866,205.24800824,194.21810605856112,12,8,8,1,1,2,0,30,1,,-0.8702866144745564,0.7382377215290172,-0.3151674520577098,-0.41544697603558284,0,3.1920558789418894,3.963174699698091,1600,205.24800824,4096,65553,,,,,,0.8185952551645572,9.097056874627988,5.158730158730159,-56.698051837374486,0,21.008424010076705,17.665863703251446,14.715484418248476,26.092341199177675,,,,43020691
2025-06-17,196.25148965,197.43576588,194.27106133,194.69899308,196.85823835149637,197.87310755989137,199.78061740580645,203.84730868993285,213.56751605884975,192.53118702945162,0,0,0,0,215.53738627742362,199.50921275505164,95.53214332066707,96.87115759332158,5,3,194.14224754486744,193.554912046384,194.72958304335089,191.20557005245027,202.1716381628,194.69899308,200.38692081460024,201.94131890692879,204.09636105573497,194.14224754486744,2,0,2,-8.834921774175813,0.15,-0.7304060723764823,6,6.1033974099538035,52.403111754765405,0,0.05924483712568683,202.1716381628,194.14224754486744,5,19,8,1,0,2,0,,2,,-1.182288321607135,1.7833559208832814,-0.6821098314108728,-0.7196972986676555,0,5.104790368765148,4.909284573444498,1600,205.24800824,4096,65569,,,,,,0.7445123636020525,7.650212352911562,4.761904761904762,-63.81644627869052,0,21.142788825648555,18.653475754555263,14.000854204715516,26.873036664854496,,,,38856152
2025-06-18,194.99755011,196.61970999,194.13173472,195.63447178,196.45031616099757,196.8820222856411,199.3857463938249,203.5252366542492,213.3890778073189,192.27546733814108,0,0,0,0,215.40786815358845,199.4501780607703,95.0938903636177,95.79080154847519,5,4,194.1684440743919,193.60084704660372,194.7360411021801,191.33045893545096,202.1716381628,201.0072860989789,200.6925963520002,202.1424801545553,204.41286826570806,194.1684440743919,0,1.5,2,-8.320297463092524,0.15,-0.5442896871080518,6,6.119709863046391,48.22231849408125,0,2.008127154117466,202.1716381628,194.1684440743919,12,8,8,1,0,2,0,,3,,-0.6212939721220042,1.0881635473126918,-0.5564445784104776,-0.5289362025432778,0,3.5822708692495535,3.9467870252814743,1600,205.24800824,4096,65553,,,,,,0.8673872764568022,8.168673151016847,5.158730158730159,-61.467244786063034,0,21.199296820753446,19.597699862447072,13.452902279524926,26.040473069985136,,,,45394689
2025-06-20,197.28151141,200.72984514,195.90814906,200.03321207,197.6446147973317,196.49799522407963,199.44740979155586,203.3882945136904,213.25618362087792,192.05380443276087,0,0,0,0,215.19741065945473,199.46852663378743,99.77386194992128,83.36309172634758,5,5,199.46852663378743,198.89597784584126,200.0410754217336,196.60578269405656,203.95525089645955,201.26594142480022,,,204.1286853645311,194.1795092355401,0,2.5,0,-6.200510262523236,0.15,0.06316483915646416,6,6.186786216175593,85.61200041787225,0,1.5672810272699083,203.95525089645955,194.1795092355401,13,1,8,2,0,2,0,,4,,2.886442662633012,-0.6431637777023075,0.027526849072608772,0.0857093846402495,1,7.869354493128094,2.398776065196417,17984,205.24800824,12593,65584,,,,,,1.7857315094470438,12.68626963281906,11.507936507936508,-40.80592951175299,0,21.431656123965865,19.06270283554565,18.79346330494282,23.97131171085068,,,,96813542
2025-06-23,200.65520589,201.32695921,198.00302424,200.53080712,198.60667890488781,196.59179727695278,199.55059048950292,203.27623618452606,213.12956295917763,191.86951946915062,0,0,0,0,215.0825731294014,199.48745651262487,98.01105411631914,86.535142066622,5,6,199.48745651262487,198.92612607587128,200.04878694937847,196.6808043288569,203.97013667872417,201.32386984720017,,,204.13052203096814,195.57225162155999,0,3,0,-5.911313130028225,0.15,0.12848006820021596,6,6.18213019957119,73.29855425273905,0,1.5971626951228581,203.97013667872417,195.57225162155999,12,8,8,1,0,2,0,,5,,0.07814280405366089,-0.56235634506274,-0.21165293701580748,0.14383863739675307,2,5.41147885128055,2.411337000889209,22080,205.24800824,4912,65568,,,,,,1.0209556678154887,19.02516641274745,26.19047619047619,-11.161811582850016,1,21.415527209326445,18.382449225796535,18.749612718871436,22.70392921753958,,,,55814272
2025-06-24,201.61556434,202.46147594,199.23705998,199.33657899,198.84997893325854,196.94521944207708,199.53020844193122,203.1217398239564,212.99231933759378,191.71516277034453,0,0,0,0,214.96404917179714,199.4848963717948,95.71093381460273,60.294956604632446,5,7,194.93543198752366,194.38540715375245,195.48545682129486,192.18530781866767,203.71002568890896,204.57311170446908,204.02308687069788,205.1231365382403,207.32323587332507,194.9392477290907,0,0,3.5,-6.411376893806853,0,-0.02929698494599478,6,5.32453709862177,78.7034721044542,0,3.1906172822136236,203.71002568890896,194.9392477290907,12,8,8,1,0,2,0,,6,,0.045101287270511214,-0.24830318284342295,-0.09737251677321665,-0.0186969500217443,0,3.2854362941022495,-0.6311391830088586,18017,205.24800824,8224,33,,,,,,1.0114840223189796,23.17261644418537,30.555555555555557,25.632670916513923,3,18.444737563196565,17.40040352755594,19.609884305904277,21.515558983583034,,,,54064033
2025-06-25,200.48104762,202.69036966,199.65513935,200.59051853,199.43015879883902,197.54852996669996,199.63119035508063,203.02247624380124,212.86891833453316,191.59773957346098,0,0,0,0,214.88538308195118,199.49844399323507,94.52139099980398,54.38120815714959,5,8,199.49844399323507,198.95776208803682,200.03912589843333,196.79503446724382,203.8114130006424,202.73833897902495,,,205.4417485050162,195.57225162155999,0,1.5,3.5,-5.7680566522337955,0,0.13834122181765457,6,4.746112286315671,74.0675360259369,0,1.595381301257313,203.8114130006424,195.57225162155999,12,8,8,1,0,2,0,,7,,0,-0.463918278359744,-0.08730589319555013,0.14695965152089632,1,3.268424892994643,0.1682389073483227,18017,205.24800824,16416,32,,,,,,0.7512673087092414,26.19061902122009,34.523809523809526,59.300497227412464,3,16.441015236651253,16.416485058008178,18.901815565487855,20.323963831020926,,,,39525730
2025-06-26,200.46114382,201.66532385,198.5006193,200.03321207,199.63117655589267,198.19628025361425,199.6694781374539,202.90525019776982,212.7411998642393,191.51461134261058,0,0,0,0,214.78164308671066,199.50673509036454,96.90276702924908,58.0204109279434,5,9,199.50673509036454,198.9764170306269,200.0370531501022,196.85514479167625,203.8491029378054,202.70213699327294,,,205.35372729196123,195.57225162155999,0,4,2,-5.973449337668913,0,0.05656990395193443,6,4.755485729040309,85.85603178424947,0,1.6376466038471271,203.8491029378054,195.57225162155999,13,19,8,1,0,2,0,,8,,0,-0.26458428210594287,0.21332348270744106,0.06771254274691407,2,6.3263477409418085,0.8835004589034426,1633,205.24800824,73728,32,,,,,,0.9605574029535044,29.703596554173718,42.46031746031746,80.31154380010204,3,16.473485794733076,15.84524470021414,17.89469317138576,21.18484653371225,,,,50799121
2025-06-27,200.91893127,202.24253411,199.03802196,200.11282728,199.7917267972618,198.84781097081864,199.71170186531543,202.7957434166808,212.6155444156399,191.46491906873686,0,0,0,0,214.6354961263366,199.51997783536484,98.31579121683576,65.97034493535688,5,10,199.90752205335468,199.38647213940186,200.4285719673075,197.30227248359054,203.91049630440654,201.5928579910638,,,204.19810756082794,195.57225162155999,0,4,5,-5.880434175216497,0,0.06472406685931018,6,4.748277441033429,87.84620848871656,0,1.5365031809272123,203.91049630440654,195.57225162155999,13,1,8,2,0,2,0,,9,,1.32428336156317,-0.29498039819399874,0.18186333522816003,0.07792809819373987,3,7.626546909084826,1.6391055460798212,1633,205.24800824,73761,288,,,,,,1.3560828181005202,32.27600592572611,46.42857142857143,96.22443023809754,3,16.448515552606064,15.112824058669489,17.901157871340455,20.021551447482338,,,,73188571
2025-06-30,201.03835408,206.39247687,198.30227791,204.18315483,201.25553614150786,199.9139891553563,200.13755452861872,202.85015170739922,212.53164004165345,191.47195260206405,0,0,0,0,214.5063322918298,199.6445146872915,99.76178923411604,53.0242478054889,5,11,204.18315483,198.84875840936002,200.03321207,195.2860991141294,204.5774085407252,204.6586933527585,,,207.43902326396804,198.84875840936002,1,5,7.5,-3.9281140492856714,0,0.5836702749978385,6,5.13523355900678,91.86467389019388,0,0.044312829245513614,204.5774085407252,198.84875840936002,8,8,8,1,0,2,0,,10,,2.256337853488189,-0.7868463417817425,0.8050855912311513,0.5955874638553083,4,7.799846217137667,0.4114903424866383,18017,205.24800824,74032,32,,,,,,1.6703761702462492,33.3819126086511,47.61904761904762,87.6551086645895,3,17.788970865864982,14.901157460423295,22.239195658132477,17.420717774108947,,,,91912816
2025-07-01,205.67096404,209.17552601,205.14858875,206.82040862,203.11049363433858,201.43265486451727,200.774016823036,203.00584805691298,212.47481186830365,191.54571728045585,0,0,0,0,214.42576923399994,199.80511653031584,99.36545765697156,75.96774313362732,5,12,206.82040862,201.76099051046182,202.88283396283967,199.51730360570616,,211.39669311965693,210.835771393468,211.95761484584585,214.20130175060152,201.44599148999998,1,2.5,8,-2.661211085956094,0,0.8690697346661118,6,5.261307790886541,78.70575808797567,0,0,,201.44599148999998,8,8,8,1,0,2,0,,11,,1.3103905754600167,-0.7378949702894309,0.8557399614645486,0.8810184439160142,5,7.456864530218674,3.5879061475491385,18018,205.24800824,70208,32,,,,,,1.3775843245539654,33.023633152272076,47.61904761904762,81.19262593902572,3,18.225704816146916,15.383638063216656,24.9018824645065,16.036346344367985,,,,78788867
2025-07-02,207.90516584,212.31385802,207.13886945,211.41818692,205.87972472955906,203.64462428632552,201.78774730846115,203.33574369860267,212.464298187226,191.7062612827093,0,0,0,0,214.39882773336976,200.02499971136186,99.61963647071538,68.89247325695501,5,13,211.41818692,210.4571382196386,211.5969473075609,202.5796330983109,223.83258314,214.39882773336976,,,217.24835045317545,205.355544525,1,4,0,-0.4923703775888739,0.0668097653690213,1.3730035896153634,0,5.6189976880298484,92.94115034827723,0,1.4045732447242705,211.59491719749641,211.59491719749641,13,2,8,1,0,2,0,,12,,0.5881204945580579,-0.6704590964491357,1.5344781229521705,1.3864331133030183,6,8.648554654975825,0.8923955115592209,18048,,66128,48,,,,,,1.1659524557340954,32.334654566937274,46.82539682539682,66.11878625741511,3,19.464778966559503,16.48162363134864,27.67546677400069,14.656183239217667,,,,67941811
2025-07-03,211.12460584,213.61755707,210.79131667,212.52284795,208.0940991363727,206.211770165445,202.81013784575057,203.6960222966967,212.4648807719302,191.94915376402116,0,0,0,1,214.3902214029752,200.14557340119813,99.54518787056293,73.12434859520155,5,14,212.52284795,210.3379401112787,211.4468028429208,206.35586574343154,223.83258314,213.89026212869715,,,216.66241895780243,205.355544525,1,5.5,11.5,0.02728318104111173,0.06672351699608857,1.3711901692450894,0,5.606570674172491,84.01193530673442,0,1.8339172728525113,,211.63130663877106,12,8,8,2,0,10,0,,0,,0,-0.45542906912679415,1.532696808727064,1.3948957095309198,7,6.7315168256086775,1.888048015358842,17984,,65857,48,,,,,,0.6043633811006627,31.860852867110008,45.63492063492063,64.04744583151127,3,19.42173052778489,17.74548800206171,28.515329564856124,13.989124356040728,,,,34955836
2025-07-07,211.65703255,215.18995744,207.79569492,208.94016355,208.3761206075818,208.3144117066641,203.39394981758386,203.90167489486547,212.42980895877668,192.24229688703514,0,0,0,0,214.35452929888797,200.26582432113483,92.84707613788368,77.26510760484395,3,0,203.45227533251813,202.87142600604142,204.03312465899484,200.54802870013464,211.28408477804902,210.97241861653217,210.39156929005546,211.55326794300888,213.87666524891566,204.03506655,0,0,5.5,-1.6427286857156043,0,0.786139823965871,0,5.791713885534471,57.77144476945381,0,2.696675054454103,211.28408477804902,204.03506655,12,15,8,1,1,10,0,0,0,,0,-0.10379664398359525,0.7937969756539232,0.8168795617569303,8,2.5369572533904723,1.8688016270084544,1600,,65584,4128,,,,,,0.87219010603267,31.366503535666055,45.23809523809524,56.33938086172372,3,20.063085425295718,17.875231043257898,25.274234661795433,17.00384331010831,,,,50228984
2025-07-08,209.08944207,210.41304491,207.44737839,208.99987496,208.58403872505454,209.89279873032464,203.92784745019492,204.10160430918447,212.39568026227144,192.57656804641823,0,0,0,0,214.32478056277952,200.3665262187605,95.67312368306446,76.02540740641959,2,0,203.55917936177963,202.99334010755126,204.125018616008,200.72998309063783,211.63130663877106,211.16342866730545,210.5975894130771,211.72926792153382,213.99262493844725,204.03506655,0,2.5,3.5,-1.5988109071136551,0,0.7248475741205729,0,5.603099095820789,76.52418533555073,0,2.8531520981164444,211.63130663877106,204.03506655,12,8,8,1,1,10,0,1,1,,-0.8488852749205492,-0.06061553003623685,0.7606502451197944,0.7591186717016588,9,5.138707552246403,1.8896210381260654,1600,,65570,32,,,,,,0.7464768141475657,30.856958771658842,44.04761904761905,58.97696211082884,3,19.409704627609685,17.880800455561875,24.091494804346766,16.75774748715324,,,,42848928
2025-07-09,208.5221837,210.3135259,206.22329455,210.12443978,209.09750574336968,211.06939304091514,204.51799910065253,204.33779393549096,212.37308085448765,192.95035675319085,0,0,0,0,214.2983981680983,200.49286832695896,97.61539948419669,78.24498906674332,2,1,210.12443978,203.01738096960528,204.14126514442225,201.13336638146436,211.63130663877106,210.24423396919974,209.68229188179126,210.80617605660822,213.05394440624212,205.355544525,1,4,0,-1.0588164307077947,0,0.804731682752157,0,5.4252739483355885,83.16418929818154,0,0.16759588004436687,211.63130663877106,205.355544525,10,8,14,1,1,10,0,2,2,,-0.44169341305402354,-0.08168774468285459,0.9812440637058963,0.8433158968909751,10,6.781930860520074,2.327449692710715,1600,,65570,32,,,,,,0.8674898545232648,30.52624965906713,43.65079365079365,62.42809695738107,3,18.793700246994092,17.477735212484788,22.52581828832986,17.613601438623384,,,,48749367
2025-07-10,209.49249406,212.45318464,209.01977876,211.38833122,209.86111423557978,212.04472458392684,205.1723164453523,204.614285593707,212.3632823506619,193.3646413768836,0,0,0,0,214.28182927590035,200.61997870443548,98.24115484661789,67.38840210782817,2,2,211.38833122,209.40512376767762,210.5100413207219,204.60010854782274,214.37390580058877,214.34321362569264,,,217.10550750830342,205.355544525,1,5.5,3,-0.45909590390114263,0,0.8992685706703388,0,5.424983621423908,84.68444562242503,0,0.43981683052703713,211.63130663877106,211.63130663877106,8,8,8,1,1,10,0,3,3,,-0.6592250992674612,-0.1158163693556847,0.9869824111123233,0.942187462546881,11,5.518435166454823,0.7903657225089097,5696,215.18995744,65602,32,,,,,,0.7981337617479004,30.186088479194346,43.65079365079365,60.62671821182719,3,18.792694525070424,17.627445173163704,24.733895078775173,16.636239524335178,,,,44443635
2025-07-11,209.55220547,211.10967799,208.85059644,210.14434358,209.9555240170532,212.72394054051256,205.64584283912828,204.83115061277732,212.341203357919,193.8053993175397,0,0,0,0,214.2608582132219,200.71837115341103,98.85779511981887,58.08580335672941,2,3,210.14434358,209.09232313700772,210.16363470019172,204.565350187264,214.7152230033,215.19031984258783,214.65466406099583,215.72597562417982,217.86859875054785,211.57299436195652,1,5.5,2,-1.034589492372806,0,0.6658155429338003,0,5.009270361849143,89.95210308141814,0,0.8193018169283728,211.57299436195652,211.57299436195652,13,1,8,2,1,10,0,4,4,,-0.8565217681263064,0.038862456176597004,0.9298846050128396,0.6992825295935909,12,6.550910443767601,0.3750914298697604,22080,215.18995744,65586,32,,,,,,0.7280016803762821,29.82547522703926,43.25396825396825,71.87878580267987,3,17.3526215511433,17.706099766695463,23.687646390596303,16.214524608999433,,,,39765812
