time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long Target T1 Waypoint,Short Target T1 Waypoint,Long RR Valid,Short RR Valid,Long In Zone,Short In Zone,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2025-05-23,7.94679954,7.99490366,7.87945378,7.97566201,8.114270802605084,8.232616971525974,8.114409093486817,8.285064288317608,9.548950466048042,7.144579407799338,0,0,0,0,9.474375471362679,7.777226476056226,98.30709920353804,88.65262448119601,5,17,7.97566201,7.929342084790169,8.005456715209831,7.574995258321353,8.31388597454,7.999623947000003,,,8.189910523049157,7.762451913554098,1,3.5,0,-16.476035367886546,0,-0.17503155161393358,6,11.53980752430509,71.50848087682981,0,0.8441528105912601,8.31388597454,7.762451913554098,1,0,1,0,1,8,1,0,1024,0,,1,,-0.5349978124078285,-0.18177180998900486,0,6.695588591053955,3.8999358604814747,,,,,,0.7040425545195554,56.29093176815273,65.87301587301587,40.81510692802875,3,39.97506588332407,19.952311613436976,20.35754647236752,26.068316532393936,,,,9914487
2025-05-27,8.03338695,8.30276998,8.00452448,8.27390751,8.16748303840339,8.180335826490477,8.129599418869025,8.28462676759927,9.536263471460499,7.1450089558021,0,0,0,0,9.46389857917345,7.791454972764004,98.71150533345124,66.65732881724972,5,18,8.27390751,8.223174827573015,8.299693912426985,7.698448140584113,8.48907436,8.336247328212146,,,8.527545040347075,7.860693155,1,1.5,0,-13.23742748130223,0,0.5831556375726674,6,12.001185299003112,87.31210011712936,0,0.37390450383734564,8.48907436,7.860693155,0,1,1,0,5,8,0,0,1024,0,,2,,-0.3155114490310499,0.5707750059695195,1,6.0426507398837535,-0.03578061846371461,,,,,,1.026876533077724,62.716265928237846,72.61904761904762,50.85698668132401,3,41.57332537784415,18.799612837364734,25.98814838254269,24.078347503635122,,,,14639826
2025-05-28,8.28352834,8.30276998,8.17769929,8.26428669,8.199750922268926,8.160347036633334,8.142426778024356,8.283829117497339,9.523606986072833,7.146872635136305,0,0,0,0,9.456674587013243,7.800674613273503,99.19638543828145,60.47950171317211,5,19,8.26143437,8.224790949442799,8.298077790557201,8.078217267213994,8.48907436,8.335860966444024,,,8.51907806923003,7.860693155,0,1.5,3.5,-13.22314431826557,0,0.5179076340201852,6,11.976404262907852,89.81984280619793,0,1.2424603737232913,8.48907436,7.860693155,1,1,1,0,1,8,0,0,1024,0,,3,,-0.05400398062732042,0.5049292940560527,2,7.410499596558296,0.47999121694282076,,,,,,0.7205792023377866,71.65420633105704,80.15873015873017,72.71283770008739,3,41.487481350681776,17.7292496881548,25.196163569219255,23.344563577512353,,,,10162808
2025-05-29,8.30276998,8.51442808,8.24504504,8.49518643,8.298229424845951,8.18787778222684,8.17602293535537,8.292117639556267,9.5133739457139,7.151548466436409,0,0,0,0,9.448703567451066,7.8189782207046825,99.24211918785572,34.998399336293886,5,20,8.49518643,8.452643120911171,8.525505599088829,7.953595127289363,8.788620975,8.640248149912972,,,8.85883558444595,8.167817430220001,1,3,0,-10.702696241354284,0.003651436217910198,1.0379283153204493,6,12.225088868049408,94.35855469003128,0,0.5418006964502107,8.610640428039643,8.167817430220001,0,1,1,0,5,10,0,0,1024,0,,4,,1.0292114897432816,1.0217522451726737,3,6.333325435999303,-2.7527304402176767,,,,,,0.9930792590735191,78.43115508405002,82.53968253968254,85.20212404744115,3,42.34895009301253,17.440735579512594,28.720020924737256,21.80334567994832,,,,14107907
2025-05-30,8.42784068,8.5100025,8.23542422,8.45670314,8.351053996563968,8.235660867833333,8.202754383416764,8.298571972907002,9.502859808343612,7.158729373483333,0,0,0,0,9.40209682848947,7.90538114728613,99.6624347681657,68.12779276270409,3,0,8.45670314,8.262291373395946,8.334852572418058,7.945179423911552,8.48907436,8.48907436,,,8.67047735755528,8.0945458114,1,5,0,-11.008861431640556,0,0.8535211585498116,6,12.244269536153539,88.96926086665826,0,0.06328390841296312,8.48907436,8.0945458114,0,1,0,0,15,8,1,1,1024,0,0,5,,0.2824375224501162,0.8392367235284468,4,7.68371377485018,0.9128678176930685,,,,,,4.767687637168549,85.61229186248663,85.71428571428571,101.84250112593918,3,42.415393876371475,17.13221992830039,26.779320706617337,20.566792648369123,,,,83893569
2025-06-02,8.37011574,8.4374615,8.25466587,8.36049492,8.354200971042646,8.278296657034199,8.217777291662786,8.301000323773394,9.491492993534223,7.167702370981144,0,0,0,0,9.395106467181277,7.914079159810884,98.17037282275069,38.31863577702664,2,0,8.301000323773394,8.265507291459556,8.336493356087232,8.123535162204204,8.48907436,8.48907436,,,8.66653952156919,7.911596262139518,0,1.5,2,-11.915913274178031,0,0.5500681918927413,6,12.15932167708434,82.94047255230244,0,1.059780041128129,8.48907436,7.911596262139518,1,1,0,0,8,10,0,1,1024,0,1,6,,0.021756484710962695,0.5393975361443952,5,4.144594019379326,-1.01954688704796,,,,,,0.685387097743897,91.0905503933906,86.5079365079365,116.25858410082779,3,42.12112586056737,16.84574110931763,25.418283741022833,19.52150231539848,,,,12064633
2025-06-03,8.27390751,8.50480726,8.08149106,8.37973656,8.36271283402843,8.316552714797833,8.233201983885378,8.304088019311692,9.48043074046423,7.1783409846105135,0,0,0,0,9.383694691645506,7.928679771023236,98.0400219522864,20.853428665318063,2,1,8.37973656,8.267350594663128,8.340825443960256,7.79193776562298,8.51442808,8.67449131721545,8.647421570221887,8.73945871,8.886408408594255,7.925371342778113,1,3,2,-11.61017057765387,0,0.5540912948567978,6,12.131272300994075,93.38570215598034,0,0.22914562140732825,8.51442808,7.925371342778113,0,1,0,0,8,10,0,1,1024,0,2,7,,0.1917801791794973,0.5451628122013761,6,4.688965199005851,-4.027193994124489,,,,,,1.1412672136778728,95.68290094905912,86.9047619047619,127.68654123466028,3,42.02395997154947,15.815941592149827,22.803207341531994,21.721893943127384,,,,20434023
2025-06-04,8.37011574,8.46632397,8.25466587,8.26428669,8.329904119352287,8.335591207429436,8.23616243208677,8.302527182868095,9.468329804638715,7.1898994530749425,0,0,0,0,9.368205480647548,7.941321976354091,97.71934748653939,40.02733015944459,2,2,7.910580643562147,7.83935191,7.9484294,7.69533940059105,8.51442808,8.302527182868095,8.266524055515857,8.338530310220333,8.482542819629284,7.9537503315242155,0,0,3.5,-12.716531209641971,0,0.23523206637358818,6,12.143846972120441,73.65144601148205,0,2.8054448492426616,8.51442808,7.9537503315242155,1,1,0,0,8,10,0,1,1024,0,3,8,,-0.22132588361715197,0.22963447012749144,7,4.39038786012169,0.9363872710207701,,,,,,1.3745414063893282,98.96037909748831,87.3015873015873,135.24177158280665,3,42.067519910108146,14.859699183351152,21.60626679210549,20.58171154328063,,,,25510391
2025-06-05,8.3123908,8.3123908,8.11997435,8.139216,8.266341412901525,8.332732274313418,8.226929438554697,8.29612282275562,9.455104791657236,7.201671235606055,0,0,0,0,9.35911641943676,7.945256185580169,97.3594053388983,66.09489613406345,2,3,7.908252490749353,7.837953531916626,7.9484294,7.697355614251172,8.43690686,8.476942383255814,8.44179290383945,8.512091862672177,8.652689780337631,7.951310713019612,0,0,7.5,-13.91723117461711,0.15,-0.07458840282592123,6,12.174759298307041,55.30815078680136,0,2.5066960593662735,8.43690686,7.951310713019612,1,1,0,0,15,8,0,1,1024,0,0,9,,0.2392978411634498,-0.07818927296724847,0,4.194552313958388,3.386170895485982,,,,,,0.7556394462116492,101.11807898508123,87.6984126984127,139.76059276216077,3,42.17460334917881,14.199647997153258,20.550215499850797,22.99713344990006,,,,13736335
2025-06-06,8.21618258,8.39897821,8.19694093,8.37973656,8.304139795267684,8.340426139346318,8.241482497739964,8.299401792843636,9.44440461024771,7.215207306490147,0,0,0,0,9.353998757129238,7.951305836178507,97.54872570932883,66.98244675644904,2,4,8.37973656,8.264443685082012,8.334359900605259,7.9172760679070135,8.51442808,8.515390241024027,,,8.690180779832144,8.0945458114,1,3.5,0,-11.273003372732319,0.15,0.5242918174442974,6,11.156418885090451,71.52076772543802,0,0.29124978739355395,8.51442808,8.0945458114,0,1,0,0,8,8,1,1,1152,0,1,0,,0.6485877080348009,0.5155795652442446,1,4.581415859204228,1.4370717565166942,,,,,,0.5684740066889427,96.03976990156612,86.11111111111111,148.50531150134998,3,38.64696867899517,13.197561691479684,21.398315201587582,21.471382192815398,,,,9756539
