time,open,high,low,close,Sprint Line EMA,Hull Baseline HMA,MA 20 Fast,MA 50 Mid,MA 200 Slow,Weinstein MA 150,Golden Cross,Death Cross,Zone 0 Long,Zone 0 Short,AVWAP Resistance,AVWAP Support,Buy Score,Sell Score,Stage 1 Base 2 Up 3 Top 4 Down,Stage Age Bars,Long Entry,Long Entry Zone Bot,Long Entry Zone Top,Long Stop Loss,Long Target,Short Entry,Short Entry Zone Bot,Short Entry Zone Top,Short Stop Loss,Short Target,Entry At Market 0No 1L 2S 3Both,Long Rev Zone,Short Rev Zone,Ext Pct vs MA200,Exhaustion Gradient,Ext Z Self Relative,Regime 0 Hlt 1 Ext 2 Clmx 3 Dist 4 Dn 5 Ign 6 Sqz,Exp Move Pct 21b,Dir Prob Pct Above 50 Bull,Long Ignition Fresh Breakout,RR To Target,Long RR At Market,Long Target T1 Waypoint,Short Target T1 Waypoint,Zone RR Flags Pack,Signal Pack,Action Long Code,Action Short Code,MTF Long Aligned 0 To 3,Bear Warning Mask,Reversal Pattern Mask,Weak Level Mask,Bear Warning Age,Reversal Pattern Age,Weak Level Age,Z Volume,Z RSI,Z Velocity,Z Elasticity,Trend Bars Up,Buy Sigma Evidence,Sell Sigma Evidence,Premove Pack,Darvas Box Top,Buy Category Pack,Sell Category Pack,VP POC,VP VAH,VP VAL,VP HVN Above,VP HVN Below,RVOL Vs Avg,Energy IV30 Ann Pct,Energy IV Rank Pct,Energy IV HV Spread,Energy State 3 Exp 2 Warm 1 Sqz 0 Dorm,HV20 Ann Pct,ADX 14,DMI DI Plus,DMI DI Minus,POC,VAH,VAL,Volume
2025-08-28,741.56948061,750.59470014,738.37495079,748.65625347,749.0739926193214,743.4612836194117,750.3306833599648,727.9388200408448,646.8080822194778,773.8476087267709,0,0,0,0,762.9106868915234,652.4235045667166,75.73217063111485,74.74264816496432,4,7,730.65453520039,729.36552783,734.46775675,720.9862363618203,756.40087022,762.9106868915234,760.8158640244784,765.0055097585683,773.3848012267481,732.6551760721279,0,4,0,15.746273748008402,0.07873136874004201,-0.36634607357552773,4,7.677948733664753,48.03106393334895,0,2.662964338348765,0.2798920116211467,756.40087022,732.6551760721279,12,4,8,8,1,0,232,0,,0,,0,0.7458259342434908,-0.8144820552724693,-0.36553646664643646,0,2.7046617096313836,0.905592331446673,1088,756.40087022,16,2,,,,,,0.6931651108869676,11.552912593871508,4.761904761904762,-56.56341669259722,0,26.597194609232943,16.618589983958206,23.998624775498122,24.706383388054437,,,,7467955
2025-08-29,742.84529907,744.69922277,732.94434977,736.28679479,744.811593342881,740.4910097034523,748.9931701628253,728.2661915996352,647.6984176679407,775.0904476527373,0,0,0,0,761.9937714917536,652.968155283587,62.798096947019914,75.27110371692596,4,8,730.0635114486745,727.9780339319542,732.1489889653948,719.6361238650729,756.40087022,753.4257375958139,752.32423154,757.5966926292544,765.9386026961357,730.6438154187965,0,4,0,13.67741138553722,0.08007328758222912,-0.6907527521009585,4,7.22902567765627,29.706843795787815,0,1.8206799157797497,1.2080039009051526,756.40087022,730.6438154187965,4,4,8,8,1,0,232,0,,1,,0,1.3090708425103035,-1.0934898452363442,-0.6875351042906646,0,0.43274788947740994,1.3422955109474108,1088,756.40087022,32,18,,,,,,0.8827099237263376,20.333395801456376,7.5396825396825395,-18.80308589997898,1,25.04207952584138,15.878058307642155,22.384297333949746,25.369454316268914,,,,9070546
2025-09-02,723.66815282,733.59561522,719.37283089,732.7085227,740.7772364619207,737.5613658245347,747.442251356842,728.4404006623946,648.544289359802,776.1170136185799,0,0,0,0,760.9896808976395,653.4984830892867,61.154122288297756,83.06006698229817,4,9,728.059624994425,,,717.621963135545,756.40087022,733.7356562343999,731.648123862624,735.8231886061759,744.1733180932799,712.20252989344,0,5.5,0,12.977407205802269,0.06488703602901134,-0.7487791396816216,4,6.2076598054560055,24.13039434602751,0,2.063022028505387,1.570427466830863,756.40087022,727.0155597483002,14,4,8,19,1,0,232,0,,2,,0,1.3726196051603294,-0.8435818416080235,-0.7446448758514945,0,0.9534606165915158,2.880452350718197,1088,756.40087022,32,2,,,,,,0.9394776405347951,23.632501766769252,11.11111111111111,9.898348848598438,2,21.503964358305865,15.966212498179381,20.76495889983147,29.338827549878292,,,,9350857
2025-09-03,733.59561522,737.83173121,731.59148383,734.64218505,738.7322193246138,735.2131504921019,746.2231974228571,728.6836078932811,649.4009848393064,776.9714395712573,0,0,0,0,760.2662879311312,653.9404104415929,59.73752739080717,76.44995042722384,4,10,730.6457587881209,728.6516193770075,732.6398981992344,720.6750617325538,753.65082179652,752.6190293747821,752.32423154,756.607308197009,764.5838658414627,724.1169992222226,0,3.5,0,13.12612733899479,0.06563063669497396,-0.6536864695730222,4,6.047356025095833,35.57558889090461,0,2.382149579054536,1.3609557468986118,753.65082179652,724.1169992222226,12,4,8,8,1,0,232,0,,3,,0,1.0839683200793397,-0.5170438090745271,-0.6516536175422756,0,0.8879494030833026,0.9395766419920816,1088,756.40087022,48,2,,,,,,0.7891729888793879,26.313711089305237,14.285714285714286,25.610499181315106,3,20.948655773847502,15.734515392421802,22.08146449990055,28.519097187165727,,,,7699332
2025-09-04,746.12455121,758.67342185,743.38353498,746.20428986,741.2229095030758,734.6173409403709,746.221396702585,729.3706934606034,650.3642018046864,777.753439645022,0,0,0,0,759.7151553550926,654.6809798320289,76.39843540715674,42.84728813704997,1,0,727.4619161196417,725.3956506236078,729.5281816156756,717.1305886394722,756.40087022,753.4257375958139,752.32423154,757.5582685878817,765.8233305720173,729.36552783,0,0,2.5,14.736371988090404,0.07368185994045202,-0.30984060583045636,0,6.1636535701718165,78.80256728052417,0,2.8010876778328,0.3507149049464872,756.40087022,729.36552783,4,4,8,10,1,0,232,0,,4,,0.6102658789484791,0.0016946327000406693,-0.2253658618333205,-0.3117771308229665,0,3.461121351164748,-3.0455003967361636,17728,756.40087022,64,0,,,,,,1.1623352834213938,28.5468985232422,16.666666666666668,33.69959358750415,3,21.351522287581773,15.035996031124071,28.794421508804863,25.55762437571604,,,,11439078
2025-09-05,750.15633689,755.47390837,742.59611577,749.99187592,744.1458983087172,735.7863644044962,746.5804899613864,730.1793672825405,651.3555219451373,778.4981826119987,0,0,0,0,759.4035418098354,655.3229021769182,85.00475720943741,27.819545579150553,1,1,733.6418957298929,729.5745849408299,736.28679479,721.439963362704,756.40087022,757.201582643956,755.1679272494246,759.2352380384875,767.3698596166134,729.36552783,0,2,3.5,15.143243689760363,0.07571621844880182,-0.20776772566568155,0,6.06886409785666,77.09286184309147,0,1.8651942827765733,0.22446812580904693,756.40087022,729.36552783,8,4,8,10,1,0,232,0,,5,,0,-0.37614867586450756,0.013181810756690329,-0.21112041064498885,1,3.5794444630418996,-2.5593250022968936,1121,756.40087022,12560,0,,,,,,0.9787101963078179,30.451357725431823,19.841269841269842,44.846706867078886,3,21.023161923436785,14.336689696734389,27.166421516663352,24.458337726781288,,,,9663441
2025-09-08,753.52529501,764.00594433,749.56328065,749.84236594,746.0447208524781,737.8390328175175,746.8911448164924,730.9504652691076,652.3354905421011,779.2056836717459,0,0,0,0,759.0058035503653,656.1772860259454,73.63636092364227,52.41241661766189,4,0,733.9347396340069,729.9000463355912,736.28679479,721.83065973876,756.40087022,757.0955191080974,755.0781724588896,759.1128657573051,767.1822523541364,729.36552783,0,0,6.5,14.947350989115925,0.07473675494557963,-0.22262696748786284,4,5.970782902860465,42.677114113875476,0,1.8560791716861813,0.23413440912462632,756.40087022,729.36552783,8,4,8,8,1,0,232,0,,6,,1.11160701187044,-0.49560671770027054,-0.2978319245351935,-0.22783261006653793,2,1.107916805721505,1.4314797319350647,17761,756.40087022,4144,2,,,,,,1.2879170729555351,32.08613010961141,21.825396825396826,55.12987289457999,3,20.683398697435827,14.177878835345819,29.206088442287665,22.894917660615615,,,,13087816
2025-09-09,755.01541111,763.79663036,750.96867443,763.19859046,751.7626773883187,741.683395557993,748.4442348777789,732.2150976295347,653.4386059641697,779.9550901748593,0,0,0,0,759.1474325797385,656.9841538159637,81.06053545792425,30.691427670203872,1,0,758.24482659,756.2469844834142,760.2426686965858,748.2556160570709,786.1956322460928,786.1956322460928,784.197790139507,788.1934743526787,796.1848427790219,743.0028030265601,0,5.5,0,16.797291052902498,0.0839864552645125,0.12411902062469421,0,6.243047971931506,75.14498650478406,0,2.798099565922054,1.5389868955129216,786.1956322460928,743.0028030265601,12,4,8,10,1,0,232,0,,0,,0.25971459959656107,-1.0872026538597037,-0.01661507458079531,0.11597764343001433,3,2.7188720672850697,-3.0896662907808086,17764,756.40087022,48,0,,,,,,1.0646256746646365,33.50884263665818,25.396825396825395,54.94306149406333,3,21.62655256295041,14.030411606913578,27.384705942648097,21.467119397245437,,,,10999026
2025-09-10,762.63045255,763.19859046,748.54661282,749.52341133,751.0162553688791,744.9313140310259,748.5470135875142,732.893855029553,654.3946736792526,780.6489099324657,0,0,0,0,758.7922314797964,657.7689550252667,73.72187577463012,50.3192047093127,4,0,734.5783858228722,730.6064651670699,736.28679479,722.6626238554654,756.40087022,757.01143054165,755.0254702137489,758.9973908695512,766.9412321811557,729.36552783,0,0,1.5,14.536905857729243,0.07268452928864622,-0.28355279759892993,4,5.5702058601195255,38.30419316912142,0,1.831396469383912,0.25604085124161513,756.40087022,729.36552783,8,4,8,8,1,0,232,0,,1,,0.9251021442612701,-0.026188277847353975,-0.29664200239552946,-0.291273511174164,4,1.3472250553076348,0.9463659394115977,1121,756.40087022,4112,2,,,,,,1.2202164506387134,34.022175749422914,26.58730158730159,76.31944689854414,3,19.29575911668983,13.706840797332593,25.580792322152465,21.141936701950627,,,,12478276
2025-09-11,752.1846889,754.62668517,745.92520457,748.4469395,750.1598167459194,747.4480432871844,748.5374827220367,733.5037799107471,655.3305171202551,781.2820835491295,0,0,0,0,758.555339273004,658.2546389766015,77.79886812503673,49.76951765141725,1,0,734.8614503263549,732.9396525165181,736.7832481361917,725.252461277171,764.00594433,756.9509474250223,755.0291496151855,758.872745234859,766.5599364742061,729.36552783,0,2,1.5,14.209077701574177,0.07104538850787089,-0.31800856073731976,0,5.466844950436268,50.11129832368689,0,3.033044772396803,0.6708064169637692,764.00594433,729.36552783,12,20,8,15,1,0,232,0,,2,,0,0.08824679928271917,-0.18915593387440482,-0.32283515046524425,0,2.010612637889807,-0.04161241229677348,1088,764.00594433,16,16,,,,,,0.7781766773802162,34.198023448111456,27.38095238095238,80.5816537923272,3,18.93770642251395,13.199534686960988,24.546647334390673,21.50513211600049,,,,7923284
2025-09-12,746.27904485,755.09544878,741.33026464,753.12161808,751.1470838572797,749.7777560587625,748.9740670418427,734.2731068977766,656.303562900949,781.8829052260397,0,0,0,0,758.4288229302337,658.7806862973723,86.73037011744017,31.235705274257633,1,1,749.99187592,748.084445952473,751.899305887527,740.454726082365,764.00594433,758.6081954713956,,,768.1453453090305,734.00106730214,0,5,0,14.752023400741916,0.07376011700370959,-0.19461109072723354,6,5.5098558268496385,79.5576578616597,0,1.4694189195495841,0.8592736286085261,764.00594433,734.00106730214,8,20,8,15,1,0,232,0,,3,,0,-0.23742681228888163,-0.17037500072343678,-0.19654583045710114,1,4.124502553577229,-2.5701036674222264,1088,764.00594433,12320,0,,,,,,0.8095967722119451,34.58062600868876,28.571428571428573,81.176553092113,3,19.086700468965997,12.366402632323414,22.965007536665848,22.270334753333987,,,,8248557
2025-09-15,754.99547644,771.54124711,749.52839499,762.20185728,754.8320083315198,752.7729858431924,750.2338565883339,735.368352010805,657.3572772728799,782.5053239652509,0,0,0,0,758.5377714126324,659.5078980740274,90.19763564734778,19.973574334252845,1,2,762.20185728,748.0241476276535,751.9596042123464,733.7865686512282,764.00594433,765.7642443299486,,,775.602885791681,743.0028030265601,1,5,6,15.949405845490844,0.07974702922745423,0.03385743786186704,6,5.65327787847314,79.60467587943317,0,0.06349001319568856,0.06349001319568856,764.00594433,743.0028030265601,8,20,8,15,1,0,232,0,,4,,0.20705923510594276,-0.5675468872362927,0.2506291948443044,0.03333508740491809,2,3.5914908249453834,-3.132517263097613,17728,764.00594433,4192,0,,,,,,1.048513254991347,34.57199160257536,28.571428571428573,76.53606533453548,3,19.58352902964134,12.68211518377168,28.13346990313771,20.04589878692936,,,,10533780
2025-09-16,764.49434358,778.80743194,762.60055055,776.45514166,762.0397194410132,757.6856126787815,752.7311218332544,736.9795986637146,658.5423306498661,783.2256339014423,0,0,0,0,759.0983698977623,660.4205214297111,91.16072541087942,43.408884444978014,1,3,776.45514166,756.2693862590711,760.2202669209289,746.797027902569,,793.64878889,791.6733485590711,795.6242292209289,803.5259905446444,753.65082179652,1,0,0,17.90512249892494,0.0895256124946247,0.3768424984902019,6,5.500489438062972,52.144651744591314,0,0,-0.24912841425802382,,753.65082179652,8,4,8,10,1,0,232,0,,5,,1.0478654488388277,-0.6038661312980278,0.602191581666882,0.37666971018713535,3,3.2790531492325297,0.9348621721419563,54592,764.00594433,4944,16,,,,,,1.2010888441296077,34.181127390040274,27.38095238095238,79.38842826679671,3,19.054254346442097,13.383250115806067,29.306111028188038,18.54138038501801,,,,11782482
2025-09-17,777.4419075,780.73112697,763.80659769,773.18087318,765.7534373540088,762.996821028218,754.6787171996111,738.3992564878827,659.6830126650914,784.0071560211802,0,0,0,0,759.4413588693512,661.1182611606847,92.93676892790685,27.994784940262598,1,4,764.00594433,762.0204950112803,765.9913936487197,754.0786977364016,793.64878889,793.64878889,791.6633395712803,795.6342382087197,803.5760354835984,753.65082179652,0,3.5,4,17.204908772227153,0.08602454386113577,0.22108398597792384,6,5.04336201201299,78.17151986891008,0,2.9860086863476525,1.0714965827025331,772.8643830869757,753.65082179652,12,4,8,10,1,0,232,0,,6,,0,-0.3085473601025657,0.49733607816131126,0.22332145431631625,4,3.847417112991503,-2.584738017021544,21868,764.00594433,4416,0,,,,,,0.9726165712350534,34.07396263302964,27.38095238095238,95.03469562246293,3,17.47071849153859,14.140558597829475,27.940719162348255,17.130202265558143,,,,9400867
2025-09-18,778.19942471,786.20319209,770.83356656,777.70105812,769.7359776093392,768.3264706671271,756.871321096791,739.9405036107108,660.8573215750905,784.8566472917612,0,0,0,0,759.9453024826581,661.9528905001406,90.23249481407865,20.401692857862784,1,5,750.7703750426638,748.789514733049,752.7512353522785,740.8660734945903,764.00594433,793.64878889,791.6679285803853,795.6296491996147,803.5530904380735,753.65082179652,0,2,5,17.68062980166786,0.0884031490083393,0.28705227456802745,0,5.010479592218171,71.12434901326918,0,1.3363455487591411,-0.371796375898382,764.00594433,753.65082179652,8,4,8,10,1,0,232,0,,7,,0.7645124460686603,-0.26859358899092867,0.349907289474673,0.29026833586229195,5,2.5979904369498907,-2.557318416591057,50604,764.00594433,64,0,,,,,,1.1389599082930872,33.27698341137144,24.206349206349206,91.72291770445601,3,17.356810448017722,15.145294620711633,28.47154967025664,15.943466846334811,,,,10954950
2025-09-19,783.8509018,788.2165931,766.6772889,775.83716709,771.7697074362261,772.8333841682163,758.6775921437633,741.3482159040163,662.0013996399155,785.7405545229338,0,0,0,0,760.8405854940642,663.6896062880761,97.83369170646785,66.65090981071415,1,6,752.5140677742027,751.556747,756.5774387813442,743.4300049857168,764.00594433,780.2648987082163,778.2332132046455,782.296584211787,790.4233262260702,753.65082179652,0,4,7.5,17.19569890819016,0.0859784945409508,0.1790816876834187,0,4.826803238601373,64.98477830640424,0,1.2650591286492887,-0.3650804943033328,764.00594433,753.65082179652,8,4,8,8,2,0,232,0,,8,,3.7891153473627712,-0.1494130457599463,0.24122285058726217,0.18657050765297176,6,5.080326056165436,0.9232509410619746,34156,764.00594433,48,4384,,,,,,2.2874692566245503,31.933332881169786,21.03174603174603,90.98270038875229,3,16.72053689479116,15.680359868644919,25.776490707095107,16.26083433446956,,,,23696824
2025-09-22,779.81681838,783.69174031,762.48689081,763.17510089,768.904838587484,774.9761158344357,759.1059263100715,742.2041721779765,663.0081031349412,786.5618325938246,0,0,0,0,760.9037995585005,664.4335131475906,92.10277748333712,62.2726827473175,1,7,752.9084012436144,751.556747,757.0601894913174,743.2531705045942,764.00594433,764.00594433,,,774.3854149492572,743.0028030265601,0,0,5.5,15.10795980945529,0.07553979904727645,-0.201812702646549,0,4.775760485795177,42.71204672529617,0,1.1493814478753444,0.04170496653319969,764.00594433,743.0028030265601,8,20,8,15,1,0,232,0,,9,,0.3660399180799002,0.28371202054228983,0.006133792213126189,-0.1903969978471689,7,2.955380803976459,1.934999184529782,1129,764.00594433,4128,256,,,,,,1.1241415921776592,29.97980681531628,18.253968253968253,81.21563661492817,3,16.54371961235414,15.782566291377226,23.425582007931744,16.58010839424288,,,,11706946
2025-09-23,767.25449103,768.600989,749.12165171,753.44041927,763.7500321483227,774.3493581881883,758.566354211017,742.6448093188402,663.907927176086,787.2569403679638,0,0,0,0,760.7207134569311,665.0473689945213,75.12089715303927,75.05953109902399,4,0,750.2748158057544,748.1732771792316,752.3763544322773,739.7671226731405,764.00594433,763.1671619794292,,,772.4120988360911,741.33026464,0,0,3,13.485679027020808,0.06742839513510404,-0.4676742046025284,4,4.959707451952401,25.990617205927848,0,1.3067690834657872,0.7727123437391646,764.00594433,741.33026464,8,4,8,8,1,0,232,0,,10,,0.07503431579790282,1.4342493990198575,-0.4320446067292441,-0.45380008494334045,0,0.8779770406118566,2.457283317250724,1129,764.00594433,4144,786,,,,,,1.024296493496062,27.289779386275466,13.492063492063492,58.83760914758541,3,17.180930594919065,14.756484314716007,21.486888447090557,20.88628322275418,,,,10872592
2025-09-24,755.53497167,759.13560698,750.57297704,758.68677432,762.0622795388819,772.5394651216678,758.5778227928249,743.2739059855523,664.8510002819955,787.8605517111472,0,0,0,0,760.6809913185114,665.568823593158,83.54342088375792,74.98973217836371,1,0,750.5969271417091,748.5690463640451,752.6248079193731,740.4575232533891,781.560443968412,763.157020156854,,,773.2964240451739,734.00106730214,0,3.5,0,14.113805047778255,0.07056902523889129,-0.3090375055054386,0,5.005294062335945,48.47673113351629,0,3.0537807910355648,1.2547783540217854,781.560443968412,734.00106730214,12,20,8,15,1,0,168,0,,11,,0,0.8821697982023409,-0.06132657966780975,-0.2960374395223928,1,3.250305215308757,1.45912881305425,1088,788.2165931,8240,32,,,,,,0.8269216743360165,23.623934383425496,9.126984126984127,36.24858705327877,3,17.33884724557736,13.8036939078163,20.676822710868255,20.098860584178567,,,,8828227
2025-09-25,751.49547776,754.80187833,742.61856522,746.96725496,757.0306046792546,768.859746740626,757.472054427794,743.4187432002366,665.6680774429707,788.3025585849522,0,0,0,0,760.3670425927846,666.109015752611,75.1651695238784,83.17529856103972,4,0,742.3437910001148,,,732.211299483282,781.524341067205,751.0395856786856,749.0130873753191,753.0660839820522,761.1720771955185,729.36552783,0,4.5,1.5,12.213170538284434,0.06106585269142217,-0.6158282833652003,4,5.176701302920089,25.989148482260475,0,2.139064988377152,2.341907724086681,781.524341067205,729.36552783,12,4,8,8,1,0,168,0,,12,,0,1.7801464132394922,-0.263752556335941,-0.6021982135972358,0,1.3714178613047796,2.9646863262759977,1088,788.2165931,65568,34,,,,,,0.9815816659094001,18.392771484787165,6.349206349206349,2.566006289517884,2,17.932619344531194,13.329802760219083,19.213004952414114,22.180602869612894,,,,10591065
2025-09-26,748.05442739,749.97932105,735.44043442,741.8206405,751.9606166195031,763.669812489016,755.9814435775279,743.3560725061096,666.4258143888118,788.5657205981381,0,0,0,0,759.9863079449617,666.5662431392391,69.54197006759472,88.47451821888744,4,1,726.6278904062315,724.6163304939089,728.639450318554,716.5700908446188,781.6732850449152,745.9596720304864,743.9481121181639,747.971231942809,756.0174715920991,727.6700030450861,0,4,3,11.313311171826951,0.05656655585913476,-0.7184315486900352,4,5.196117072777569,22.644160193247377,0,1.8184563008399968,1.5782881992203377,781.6732850449152,727.6700030450861,4,4,8,8,0,0,168,0,,13,,0,1.8254883154608086,-0.4503351531321798,-0.7046356609427276,0,1.2024537326045914,3.4361448857245347,1088,788.2165931,65568,34,,,,,,0.8894732111584415,9.366446404098001,1.9841269841269842,-47.96383263680486,0,17.999877544253636,13.393867742860238,17.97313695639482,23.93533474581888,,,,9696338
2025-09-29,746.77774784,748.832404,737.23257334,741.47154843,748.4642605563354,757.6869016184194,754.5995488015728,743.2821696011641,667.1725381106146,788.6584410246404,0,0,0,0,759.6308051551413,666.995157421799,64.48814020283086,91.10131773649317,4,2,727.2475015256559,724.1268200729801,728.5477854642711,716.2410321607821,781.3139779897301,741.47154843,744.562658240685,748.5055521967839,764.603979824396,728.5477854642711,2,5,3,11.136401166899784,0.05568200583449892,-0.6826434670608025,4,4.9097723989539,21.515494871632672,0,0.5586858875915549,1.579136516058503,781.3139779897301,728.5477854642711,4,4,8,8,0,0,168,0,,14,,0,1.5386274696608597,-0.6241675806753592,-0.6693963544400154,0,0.9492653968348854,3.425762178166792,1088,788.2165931,65568,546,,,,,,0.8475478054115969,9.366369930637159,1.9841269841269842,-44.92946147630828,0,17.00795049717497,13.453356655312737,17.028918665733887,22.677892546667707,,,,9246768
2025-09-30,740.32453164,741.04266389,724.41590749,732.47494719,743.1344894342236,750.5268500309787,752.4924438861849,742.8583569575891,667.8223133253349,788.5350360483839,0,0,0,0,758.7456129113646,667.6465826579807,50.58708874774565,90.73300317570497,4,3,727.2894821428365,,,715.7365054393877,753.65082179652,732.47494719,740.875445112436,744.8412688027422,756.9059586512248,728.4965919171153,2,7.5,1.5,9.681113160585431,0.05464021301975097,-0.8822021571769486,4,5.044525578750049,18.778869356923902,0,0.16284038338727042,1.2651042983583192,753.65082179652,728.4965919171153,4,4,8,8,0,0,168,0,,15,,1.4438379143664282,1.769833827989404,-1.0498771777345905,-0.8676808772061254,0,-0.2876128763900452,2.8045586119446346,1088,788.2165931,65568,818,,,,,,1.4418881830431276,9.28307001629976,1.9841269841269842,-46.87723464626749,0,17.47474920495176,14.34193272842123,15.721141693210088,26.707322956923086,,,,16226750
2025-10-01,719.61838509,719.97735148,708.35767245,715.4791506,733.916043156149,741.6157146758408,748.9673683351197,741.7846625906247,668.2965107111525,788.1084659503236,0,0,1,0,757.04077546266,668.2380001363907,63.894168529264526,75.98376877464386,4,4,699.82629533,,,689.543254855182,733.37513135,716.6414125066003,714.5848044116367,718.6980206015639,726.9244529814183,696.9689329751,0,10.5,2.5,7.060135603377496,0.07326096939685439,-1.2795733217731646,4,5.549298242404946,17.812375261039207,0,1.913099494228,0.6900082004522834,733.37513135,696.9689329751,6,4,8,5,0,0,168,0,,16,,2.2003910845415606,2.0299685748717207,-1.3036823310397352,-1.2606901016600216,0,1.2010316120233249,4.549781655684754,1088,788.2165931,65568,818,,,,,,1.7174025543668183,9.543759924510569,3.9682539682539684,-50.353250800326556,0,19.223333004396075,15.987870019276414,14.075092731181496,30.882521417684735,,,,20419633
2025-10-02,720.70555753,725.88209417,716.27707532,725.16396192,730.9986827440994,733.3593274125562,746.7003772479654,741.132870407463,668.8623559968127,787.4661045258985,0,0,0,0,756.3537353346284,668.6287758617116,70.61107346487111,84.29195724354913,4,5,718.5895906410433,,,709.9816842255641,741.29542882,734.46775675,732.465165808516,736.4703476914841,744.4807114574203,720.1561989695648,0,5.5,0,8.41751750840881,0.06581143359054342,-0.9153125651734271,4,5.483582758753367,46.268218781403576,0,1.4293041563275468,1.0625195523799371,741.29542882,720.1561989695648,4,4,8,8,0,0,172,0,,0,,0,1.190476310700047,-1.189790768387995,-0.9006483262384568,0,2.6491381225039614,1.257729624167427,1088,788.2165931,65600,18,,,,,,0.9601827067814664,9.785660425918818,4.365079365079365,-48.48483254780941,0,18.99568789133908,16.948509318624634,16.05490238130763,29.450139849278873,,,,11415271
2025-10-03,727.73228212,729.10371523,708.33772433,708.71673857,723.5713680193995,724.6868800062906,743.0828878500639,739.8616495510919,669.2589170174414,786.5399436302364,0,0,0,0,754.9437800070542,669.0144625567643,36.29591871632221,70.38612772101182,4,6,699.82629533,697.7813359655862,701.8712546944138,689.6014985079312,728.94003584348,718.7107043921003,716.6657450276865,720.7556637565141,728.9355012141691,685.8124192010199,0,0,5,5.895748349293982,0.08633828015743886,-1.2957898514050323,4,5.837311541272417,2.760929586190251,0,3.217500138494096,1.0579672140037648,728.94003584348,712.8373612370887,12,4,10,8,0,0,2238,0,,0,,0.9983055326933346,1.488892585460606,-1.4548763072877515,-1.2767759122283944,0,-4.762241510471897,5.737995295835819,1088,788.2165931,65584,34,,,,,,1.3226935668560933,10.033130139317912,5.555555555555555,-50.382720317450556,0,20.221040338184032,18.23012528901829,14.599250173422213,30.24640856589129,,,,16154305
2025-10-06,703.35568184,715.02034388,688.71875021,713.80350868,720.3154149062664,717.3019032317527,740.2943755481531,738.8397616737942,669.702146785228,785.3990165772703,0,0,0,0,753.3737973577237,713.80350868,93.05187315478236,71.75099267565186,4,7,699.82629533,697.6925688338479,701.9600218261521,689.1576628492396,733.37513135,720.0888099619158,719.3148979926003,723.66815282,732.2030588046083,707.7416267897345,0,4.5,0,6.585220326151236,0.0487555055120894,-1.0522722333455243,4,5.917719544319348,55.94842251110472,0,3.1446238382005682,0.794114464741664,733.37513135,707.7416267897345,4,4,8,8,0,0,3262,0,,0,,2.0245145465509125,1.0503023802424807,-1.1266352310506658,-1.0363758455565266,0,3.899580011914267,1.2175578794494881,1088,788.2165931,65840,2,,,,,,1.7129834152761185,15.792304243420881,7.936507936507937,-22.96279810340161,0,20.499581831408907,20.21362996506363,12.992472302136512,35.12707436193658,,,,21654738
2025-10-07,715.85816484,716.6360417,703.91921618,711.23020145,717.2870104208442,711.3127934061711,737.5263589673766,737.7570338218807,670.1153612595043,784.0641795256785,0,0,0,0,752.4965470795239,712.8828749731068,74.41217079369437,73.19560970217614,4,8,701.8689594932486,699.7740989475359,703.9638200389612,691.3946567646854,728.94003584348,720.5371634898736,718.4423029441609,722.6320240355863,731.0114662184368,702.5733264460929,0,3.5,0,6.135486897840836,0.03067743448920418,-1.0412679944489172,4,5.526852303442733,50.5099492795082,0,2.584523003751764,0.8928332785633875,728.94003584348,702.5733264460929,4,4,8,8,0,0,3262,0,,1,,0,1.0022273518784681,-0.9929378513521511,-1.0253738640233714,0,2.6659531112691965,0.7533630646450615,1088,788.2165931,65584,2,,,,,,0.9502312300237711,19.75160562780009,9.920634920634921,3.165366107524653,2,19.14557799098379,21.900014277636128,12.976901791849928,33.22315937425807,,,,12062928
2025-10-08,711.59924163,717.78315823,705.97387234,715.97785355,716.8506247972294,707.0897604931931,735.4741203561979,736.9029483210226,670.571704466375,782.5992007540128,0,0,0,0,751.8289928105114,713.6332211635759,77.52076197647605,71.4819459939537,4,9,713.6332211635759,711.5825534613963,715.6838888657554,703.3798826526779,733.37513135,721.151319932158,,,731.404658443056,698.9722641705512,0,3.5,0,6.771259327107774,0.03385629663553887,-0.8300821289139354,4,5.393385130449571,47.712733625995256,0,1.9254128950722775,1.3809587227811515,733.37513135,698.9722641705512,8,4,8,8,0,0,3262,0,,2,,0,0.5876357420567155,-0.9892704654367918,-0.8156857246761104,0,2.341471860698112,0.8344241432619515,5184,788.2165931,65840,2,,,,,,0.8556920549620542,22.851456587201767,12.301587301587302,22.309962045082536,3,18.683234141450303,23.35018340789779,12.809115455958986,31.51491007190609,,,,10790571
